coid,year_q,RET
4908,2020Q4,-1.0887
4909,2020Q4,10.8179
4911,2020Q4,-2.6538
4912,2020Q4,-7.1878
4915,2020Q4,4.3897
4916,2020Q4,1.9919
4919,2020Q4,4.9777
4923,2020Q4,22.8069
4924,2020Q4,-1.4924
4927,2020Q4,-15.6211
4930,2020Q4,4.8842
4931,2020Q4,-11.0486
4933,2020Q4,1.7348
4934,2020Q4,2.261
4935,2020Q4,-1.3214
4938,2020Q4,3.0628
4939,2020Q4,17.8859
4942,2020Q4,-2.9411
4943,2020Q4,-11.8246
4946,2020Q4,19.8019
4950,2020Q4,21.1137
4951,2020Q4,9.1305
4952,2020Q4,2.2166
4953,2020Q4,0.2063
4956,2020Q4,19.6724
4958,2020Q4,-7.6924
4960,2020Q4,7.8049
4961,2020Q4,186.713
4966,2020Q4,7.246
4967,2020Q4,56.5219
4968,2020Q4,17.761
4971,2020Q4,0.7692
4972,2020Q4,-2.9309
4973,2020Q4,9.0334
4974,2020Q4,-2.5688
4976,2020Q4,35.2941
4977,2020Q4,-6.9388
4979,2020Q4,-4.938
4987,2020Q4,0.8173
4989,2020Q4,18.9321
4991,2020Q4,0.5003
4994,2020Q4,2.8074
4995,2020Q4,-3.6662
4999,2020Q4,-1.9855
5007,2020Q4,2.2451
5009,2020Q4,5.1988
5011,2020Q4,35.1331
5013,2020Q4,-1.5681
5014,2020Q4,18.3909
5015,2020Q4,-0.4711
5016,2020Q4,2.5398
5201,2020Q4,-1.6321
5202,2020Q4,46.2266
5203,2020Q4,-0.9524
5205,2020Q4,-10.1695
5206,2020Q4,-3.0387
5209,2020Q4,-3.6233
5210,2020Q4,-18.5783
5211,2020Q4,5.592
5212,2020Q4,0.7693
5213,2020Q4,-6.9637
5215,2020Q4,-9.3103
5220,2020Q4,-6.3781
5222,2020Q4,-1.791
5223,2020Q4,-2.5957
5225,2020Q4,-7.8463
5227,2020Q4,0.0001
5228,2020Q4,1.3515
5230,2020Q4,3.9325
5234,2020Q4,3.632
5236,2020Q4,38.3581
5243,2020Q4,52.53
5244,2020Q4,3.7852
5245,2020Q4,8.0261
5251,2020Q4,7.8124
5258,2020Q4,-8.108
5263,2020Q4,-9.237
5269,2020Q4,-4.5593
5272,2020Q4,25.1326
5274,2020Q4,21.6313
5276,2020Q4,2.3334
5278,2020Q4,4.3698
5283,2020Q4,12.9628
5284,2020Q4,-2.6389
5285,2020Q4,31.3696
5287,2020Q4,-2.2935
5288,2020Q4,-2.2727
5289,2020Q4,1.8405
5291,2020Q4,-2.2774
5292,2020Q4,2.9501
5299,2020Q4,9.2511
5301,2020Q4,-16.6666
5302,2020Q4,14.2442
5306,2020Q4,-8.9474
5309,2020Q4,-8.2224
5310,2020Q4,-13.5485
5312,2020Q4,-0.9998
5314,2020Q4,3.6607
5315,2020Q4,10.8473
5321,2020Q4,-19.8735
5324,2020Q4,-2.9788
5328,2020Q4,35.3845
5340,2020Q4,-7.4027
5344,2020Q4,-10.1226
5345,2020Q4,-3.1217
5347,2020Q4,10.4764
5348,2020Q4,0.9725
5351,2020Q4,20.7919
5353,2020Q4,-0.5899
5355,2020Q4,10.3077
5356,2020Q4,2.3985
5364,2020Q4,0.2869
5371,2020Q4,15.527
5381,2020Q4,21.0102
5386,2020Q4,59.7302
5388,2020Q4,-1.2658
5392,2020Q4,5.7203
5398,2020Q4,-6.2803
5403,2020Q4,2.3852
5410,2020Q4,-0.9153
5425,2020Q4,9.5072
5426,2020Q4,3.7735
5432,2020Q4,-6.7599
5434,2020Q4,-1.6462
5438,2020Q4,1.6259
5439,2020Q4,1.1561
5443,2020Q4,14.6576
5450,2020Q4,-9.0205
5452,2020Q4,-3.3616
5455,2020Q4,-11.1764
5457,2020Q4,-12.0187
5460,2020Q4,2.2421
5464,2020Q4,0.7663
5465,2020Q4,3.2086
5468,2020Q4,11.9047
5469,2020Q4,-3.3445
5471,2020Q4,-1.7937
5474,2020Q4,-13.0137
5475,2020Q4,3.665
5478,2020Q4,17.5166
5481,2020Q4,-12.4639
5483,2020Q4,23.6934
5484,2020Q4,19.6722
5487,2020Q4,9.1429
5488,2020Q4,9.8485
5489,2020Q4,0.8607
5490,2020Q4,-0.9174
5493,2020Q4,0.1211
5498,2020Q4,9.1525
5508,2020Q4,9.9372
5511,2020Q4,-0.8027
5512,2020Q4,-3.6698
5514,2020Q4,3.8858
5515,2020Q4,1.8938
5516,2020Q4,-1.7362
5519,2020Q4,-2.1946
5520,2020Q4,-1.919
5521,2020Q4,-11.0168
5522,2020Q4,7.8544
5523,2020Q4,-7.2975
5525,2020Q4,1.6203
5529,2020Q4,27.4563
5530,2020Q4,-1.4898
5531,2020Q4,-8.8396
5533,2020Q4,-2.1276
5534,2020Q4,-3.6145
5536,2020Q4,-2.2889
5538,2020Q4,17.7084
5543,2020Q4,1.6666
5546,2020Q4,-5.8833
5547,2020Q4,1.8711
5601,2020Q4,-1.4597
5603,2020Q4,-1.6907
5604,2020Q4,-2.6278
5607,2020Q4,0.8476
5608,2020Q4,70.3803
5609,2020Q4,2.0
5701,2020Q4,-13.3739
5703,2020Q4,-1.8018
5704,2020Q4,-4.221
5706,2020Q4,-3.5385
5864,2020Q4,41.4997
5871,2020Q4,7.6923
5876,2020Q4,5.3845
5878,2020Q4,-1.0891
5880,2020Q4,0.2462
5902,2020Q4,0.5919
5903,2020Q4,-1.5038
5904,2020Q4,-3.6787
5905,2020Q4,-12.069
5906,2020Q4,18.5616
5907,2020Q4,-2.2885
6005,2020Q4,12.9164
6015,2020Q4,45.202
6016,2020Q4,37.2553
6020,2020Q4,15.3024
6021,2020Q4,10.8937
6023,2020Q4,2.9469
6024,2020Q4,2.3811
6026,2020Q4,19.8829
6028,2020Q4,0.8547
6101,2020Q4,5.2742
6103,2020Q4,45.3471
6104,2020Q4,-1.8917
6108,2020Q4,-0.964
6109,2020Q4,6.639
6111,2020Q4,10.2557
6112,2020Q4,8.5395
6113,2020Q4,21.6216
6114,2020Q4,5.2271
6115,2020Q4,1.4439
6116,2020Q4,22.3881
6117,2020Q4,0.5849
6118,2020Q4,3.0566
6120,2020Q4,2.9198
6121,2020Q4,5.5806
6122,2020Q4,-0.4254
6123,2020Q4,5.4976
6124,2020Q4,-7.3095
6125,2020Q4,5.4196
6126,2020Q4,-2.045
6127,2020Q4,8.7158
6128,2020Q4,-1.2344
6129,2020Q4,100.9353
6130,2020Q4,-5.5085
6133,2020Q4,14.8587
6134,2020Q4,21.6349
6136,2020Q4,0.2856
6138,2020Q4,-0.2338
6139,2020Q4,5.4867
6140,2020Q4,7.8385
6141,2020Q4,-1.5438
6142,2020Q4,9.0584
6143,2020Q4,8.8643
6144,2020Q4,-8.8459
6146,2020Q4,11.6667
6147,2020Q4,3.2659
6148,2020Q4,-2.5078
6150,2020Q4,33.6631
6151,2020Q4,6.2085
6152,2020Q4,16.2503
6153,2020Q4,-6.1747
6154,2020Q4,1.1674
6155,2020Q4,4.5908
6156,2020Q4,10.4226
6158,2020Q4,2.1473
6160,2020Q4,0.4097
6161,2020Q4,6.3889
6163,2020Q4,6.4104
6164,2020Q4,60.3521
6165,2020Q4,-32.2131
6166,2020Q4,-8.1161
6167,2020Q4,10.1648
6168,2020Q4,19.2565
6169,2020Q4,12.1692
6170,2020Q4,-4.4334
6171,2020Q4,-9.7047
6173,2020Q4,3.577
6174,2020Q4,6.0085
6175,2020Q4,32.2879
6176,2020Q4,-1.724
6177,2020Q4,-4.9128
6179,2020Q4,0.0
6180,2020Q4,5.7485
6182,2020Q4,13.3774
6183,2020Q4,8.0212
6184,2020Q4,0.0002
6185,2020Q4,-2.8984
6186,2020Q4,-3.9474
6187,2020Q4,1.019
6188,2020Q4,-1.519
6189,2020Q4,-0.1409
6190,2020Q4,2.9156
6191,2020Q4,6.5401
6192,2020Q4,0.7332
6194,2020Q4,-4.5977
6195,2020Q4,9.1218
6196,2020Q4,4.0178
6197,2020Q4,0.2756
6198,2020Q4,-4.8147
6199,2020Q4,-0.0001
6201,2020Q4,5.1317
6202,2020Q4,1.1138
6203,2020Q4,-3.8932
6204,2020Q4,14.1667
6205,2020Q4,-1.9447
6206,2020Q4,-0.1597
6207,2020Q4,13.32
6208,2020Q4,-2.5905
6209,2020Q4,0.0002
6210,2020Q4,-1.1349
6212,2020Q4,-0.8547
6213,2020Q4,0.7299
6214,2020Q4,3.787
6215,2020Q4,3.7268
6216,2020Q4,-2.9851
6217,2020Q4,-2.1897
6218,2020Q4,-0.7853
6219,2020Q4,25.1514
6220,2020Q4,-5.7293
6221,2020Q4,-3.8127
6222,2020Q4,-3.9215
6223,2020Q4,-2.5974
6224,2020Q4,2.9094
6225,2020Q4,4.2857
6226,2020Q4,31.6748
6227,2020Q4,-0.7007
6228,2020Q4,4.1667
6229,2020Q4,18.048
6230,2020Q4,-11.9246
6231,2020Q4,20.4619
6233,2020Q4,-7.2887
6234,2020Q4,-6.0475
6235,2020Q4,14.4145
6236,2020Q4,6.6067
6237,2020Q4,66.8848
6239,2020Q4,3.1522
6240,2020Q4,13.7252
6241,2020Q4,0.8817
6242,2020Q4,-3.133
6243,2020Q4,6.4638
6244,2020Q4,-9.1864
6245,2020Q4,2.3742
6246,2020Q4,0.971
6248,2020Q4,4.591
6257,2020Q4,0.2217
6259,2020Q4,-12.4578
6261,2020Q4,-0.9584
6263,2020Q4,0.0
6264,2020Q4,5.4093
6265,2020Q4,19.7308
6266,2020Q4,1.01
6269,2020Q4,0.8334
6270,2020Q4,9.2351
6271,2020Q4,-10.8314
6272,2020Q4,10.651
6274,2020Q4,3.4188
6275,2020Q4,10.2975
6276,2020Q4,6.094
6277,2020Q4,1.6827
6278,2020Q4,5.7376
6279,2020Q4,0.885
6281,2020Q4,1.8132
6282,2020Q4,-2.0306
6283,2020Q4,4.9596
6284,2020Q4,32.6996
6285,2020Q4,-6.0461
6290,2020Q4,-4.7532
6291,2020Q4,-8.4931
6292,2020Q4,5.2408
6294,2020Q4,1.2346
6405,2020Q4,12.0104
6409,2020Q4,28.1465
6411,2020Q4,19.022
6412,2020Q4,4.9035
6414,2020Q4,9.1303
6415,2020Q4,8.5586
6416,2020Q4,-3.5716
6417,2020Q4,5.2238
6418,2020Q4,1.3606
6419,2020Q4,8.276
6423,2020Q4,-5.7143
6425,2020Q4,-8.5714
6426,2020Q4,-10.1168
6431,2020Q4,1.6134
6432,2020Q4,3.0627
6435,2020Q4,15.3848
6438,2020Q4,1.3767
6441,2020Q4,-13.2616
6442,2020Q4,-6.0127
6443,2020Q4,-6.1796
6446,2020Q4,7.8162
6449,2020Q4,1.8183
6451,2020Q4,6.5575
6456,2020Q4,0.8812
6461,2020Q4,3.5002
6462,2020Q4,-3.0985
6464,2020Q4,3.1388
6465,2020Q4,3.2529
6469,2020Q4,-3.2356
6470,2020Q4,-7.8561
6472,2020Q4,12.2858
6474,2020Q4,8.889
6477,2020Q4,7.0232
6482,2020Q4,1.0144
6485,2020Q4,15.1816
6486,2020Q4,18.7263
6488,2020Q4,26.882
6491,2020Q4,10.7634
6492,2020Q4,3.211
6494,2020Q4,24.1117
6496,2020Q4,-0.8363
6498,2020Q4,7.5269
6499,2020Q4,-12.9542
6504,2020Q4,-3.627
6505,2020Q4,10.2761
6506,2020Q4,2.1808
6508,2020Q4,0.6591
6509,2020Q4,-0.0002
6510,2020Q4,-1.4196
6512,2020Q4,2.0691
6515,2020Q4,-5.4715
6516,2020Q4,-2.5062
6523,2020Q4,-5.5007
6525,2020Q4,13.8563
6527,2020Q4,-0.7983
6530,2020Q4,2.674
6531,2020Q4,-6.6885
6532,2020Q4,-5.7921
6533,2020Q4,7.0512
6535,2020Q4,0.5707
6538,2020Q4,-12.771
6541,2020Q4,-13.0232
6542,2020Q4,8.2996
6546,2020Q4,-1.8812
6547,2020Q4,-3.7382
6548,2020Q4,1.2473
6550,2020Q4,-0.2907
6552,2020Q4,-3.1859
6556,2020Q4,-1.6055
6558,2020Q4,-8.7344
6560,2020Q4,-15.694
6561,2020Q4,-6.7105
6568,2020Q4,-3.9146
6569,2020Q4,4.8386
6570,2020Q4,-3.2311
6573,2020Q4,0.3323
6574,2020Q4,2.2727
6576,2020Q4,-11.2872
6577,2020Q4,-8.7569
6578,2020Q4,10.1037
6579,2020Q4,2.019
6581,2020Q4,-1.6839
6582,2020Q4,-6.3091
6584,2020Q4,-3.7499
6585,2020Q4,1.1025
6588,2020Q4,-6.383
6589,2020Q4,-8.2031
6590,2020Q4,-0.7722
6591,2020Q4,-7.6462
6592,2020Q4,-2.1844
6593,2020Q4,1.6949
6596,2020Q4,-7.2493
6597,2020Q4,25.0
6598,2020Q4,-22.4276
6603,2020Q4,5.3063
6605,2020Q4,33.716
6606,2020Q4,-2.4389
6609,2020Q4,8.0577
6612,2020Q4,-0.3201
6613,2020Q4,-0.0002
6615,2020Q4,-9.0107
6616,2020Q4,-1.3245
6617,2020Q4,2.7484
6620,2020Q4,-7.9246
6624,2020Q4,-6.7797
6625,2020Q4,-4.0176
6629,2020Q4,-10.5913
6637,2020Q4,0.178
6640,2020Q4,27.9827
6641,2020Q4,-3.898
6642,2020Q4,13.4455
6643,2020Q4,-2.8776
6649,2020Q4,-3.5716
6651,2020Q4,4.1786
6654,2020Q4,9.1083
6655,2020Q4,-5.0279
6657,2020Q4,-18.6468
6661,2020Q4,0.8356
6662,2020Q4,-0.8428
6664,2020Q4,5.7097
6666,2020Q4,-3.8096
6667,2020Q4,0.9021
6668,2020Q4,-2.9771
6669,2020Q4,3.2259
6670,2020Q4,1.4619
6671,2020Q4,-1.2626
6672,2020Q4,-2.7183
6674,2020Q4,-7.6259
6679,2020Q4,-0.4717
6680,2020Q4,-5.8332
6683,2020Q4,-1.5774
6684,2020Q4,20.1414
6689,2020Q4,1.1906
6690,2020Q4,-2.7209
6691,2020Q4,-1.4245
6692,2020Q4,-7.5055
6693,2020Q4,-1.0872
6695,2020Q4,12.7449
6697,2020Q4,-0.7834
6698,2020Q4,8.8563
6703,2020Q4,2.1929
6706,2020Q4,0.3004
6708,2020Q4,-1.4872
6712,2020Q4,-5.1213
6715,2020Q4,-0.7782
6716,2020Q4,1.8922
6720,2020Q4,5.2448
6721,2020Q4,1.3233
6727,2020Q4,9.8482
6728,2020Q4,39.535
6730,2020Q4,-10.1298
6732,2020Q4,-10.7611
6733,2020Q4,0.258
6735,2020Q4,-11.4753
6743,2020Q4,30.0
6751,2020Q4,30.0001
6752,2020Q4,10.7142
6754,2020Q4,-6.8847
6756,2020Q4,41.6667
6757,2020Q4,-6.0002
6761,2020Q4,-6.5912
6762,2020Q4,0.7538
6763,2020Q4,-9.5236
6767,2020Q4,-5.1164
6770,2020Q4,92.3077
6776,2020Q4,-5.5412
6782,2020Q4,-3.4783
6785,2020Q4,11.237
6788,2020Q4,-4.9886
6790,2020Q4,-0.5375
6792,2020Q4,-11.3083
6794,2020Q4,2.3809
6799,2020Q4,0.9089
6803,2020Q4,-2.0135
6804,2020Q4,45.3126
6805,2020Q4,-8.7501
6806,2020Q4,62.7908
7402,2020Q4,10.1819
7556,2020Q4,-5.3333
8011,2020Q4,26.8734
8016,2020Q4,16.0717
8021,2020Q4,3.5582
8024,2020Q4,29.3995
8027,2020Q4,23.6709
8028,2020Q4,4.8214
8032,2020Q4,2.5464
8033,2020Q4,31.982
8034,2020Q4,27.7437
8038,2020Q4,-4.5345
8039,2020Q4,-1.266
8040,2020Q4,32.7381
8042,2020Q4,2.665
8043,2020Q4,-1.5152
8044,2020Q4,2.2725
8045,2020Q4,-5.1163
8046,2020Q4,0.5524
8047,2020Q4,1.3216
8048,2020Q4,4.1521
8049,2020Q4,0.0
8050,2020Q4,-3.4913
8054,2020Q4,8.4834
8059,2020Q4,-0.4202
8064,2020Q4,7.8573
8066,2020Q4,-3.7352
8067,2020Q4,-7.787
8068,2020Q4,-6.5108
8069,2020Q4,11.7072
8070,2020Q4,6.035
8071,2020Q4,2.1011
8072,2020Q4,5.8394
8074,2020Q4,-0.8198
8076,2020Q4,1.2281
8077,2020Q4,-4.9946
8080,2020Q4,5.4052
8081,2020Q4,-1.5433
8083,2020Q4,0.0001
8084,2020Q4,8.0409
8085,2020Q4,23.3672
8086,2020Q4,11.111
8087,2020Q4,70.9025
8088,2020Q4,16.2525
8089,2020Q4,-20.6083
8091,2020Q4,1.4327
8092,2020Q4,10.3662
8093,2020Q4,45.9491
8096,2020Q4,-4.1201
8097,2020Q4,15.1898
8099,2020Q4,21.2328
8101,2020Q4,-13.2608
8103,2020Q4,13.4374
8104,2020Q4,3.2565
8105,2020Q4,-1.2552
8107,2020Q4,6.2143
8109,2020Q4,1.9405
8110,2020Q4,10.8433
8111,2020Q4,-7.1825
8112,2020Q4,5.2149
8114,2020Q4,1.7881
8121,2020Q4,9.8837
8131,2020Q4,2.1625
8147,2020Q4,4.0455
8150,2020Q4,7.8495
8155,2020Q4,-0.4116
8163,2020Q4,-0.0002
8171,2020Q4,31.6196
8176,2020Q4,17.2908
8182,2020Q4,4.0422
8183,2020Q4,6.3324
8201,2020Q4,4.9093
8210,2020Q4,-4.4289
8213,2020Q4,-2.6316
8215,2020Q4,11.0203
8222,2020Q4,-0.3703
8234,2020Q4,8.3509
8240,2020Q4,10.4526
8249,2020Q4,3.3855
8255,2020Q4,14.4233
8261,2020Q4,18.2122
8271,2020Q4,4.6606
8277,2020Q4,46.3068
8279,2020Q4,-4.0
8284,2020Q4,-5.8252
8289,2020Q4,5.5795
8291,2020Q4,23.8097
8299,2020Q4,2.9411
8341,2020Q4,4.2506
8342,2020Q4,-1.3257
8349,2020Q4,9.9998
8354,2020Q4,1.1904
8358,2020Q4,16.2486
8367,2020Q4,10.7404
8374,2020Q4,-2.453
8383,2020Q4,-3.6689
8390,2020Q4,10.7914
8401,2020Q4,6.2222
8403,2020Q4,-0.428
8404,2020Q4,-0.6666
8409,2020Q4,-0.0002
8410,2020Q4,-5.9321
8411,2020Q4,-2.069
8415,2020Q4,4.1587
8416,2020Q4,-0.4328
8421,2020Q4,-2.3424
8422,2020Q4,0.6135
8423,2020Q4,3.3234
8424,2020Q4,2.1611
8426,2020Q4,-1.0454
8429,2020Q4,5.8755
8431,2020Q4,-7.558
8432,2020Q4,-0.5068
8433,2020Q4,2.7675
8435,2020Q4,0.5929
8436,2020Q4,-10.1124
8437,2020Q4,-6.2331
8438,2020Q4,18.7012
8440,2020Q4,-2.4863
8442,2020Q4,4.5606
8443,2020Q4,12.6168
8444,2020Q4,-7.1013
8446,2020Q4,-3.7559
8450,2020Q4,-4.0651
8454,2020Q4,2.7419
8455,2020Q4,7.398
8462,2020Q4,-2.4692
8463,2020Q4,2.1857
8464,2020Q4,-3.1203
8466,2020Q4,1.5748
8467,2020Q4,-0.7217
8472,2020Q4,29.9808
8473,2020Q4,-6.2856
8476,2020Q4,6.4441
8477,2020Q4,-4.8811
8478,2020Q4,-6.0414
8481,2020Q4,-1.788
8482,2020Q4,0.0
8488,2020Q4,5.4662
8489,2020Q4,-7.8632
8499,2020Q4,-12.1021
8905,2020Q4,-0.3323
8906,2020Q4,-0.8356
8908,2020Q4,-1.7143
8916,2020Q4,0.7538
8917,2020Q4,0.1461
8921,2020Q4,-4.2858
8923,2020Q4,1.6667
8924,2020Q4,-7.5473
8926,2020Q4,-1.2756
8927,2020Q4,3.6108
8928,2020Q4,-3.2647
8929,2020Q4,-5.033
8930,2020Q4,8.3972
8931,2020Q4,-0.1601
8932,2020Q4,-15.2778
8933,2020Q4,-9.2308
8935,2020Q4,1.5328
8936,2020Q4,-4.3032
8937,2020Q4,-3.5929
8938,2020Q4,-4.5613
8940,2020Q4,-13.7406
8941,2020Q4,-1.2987
8942,2020Q4,-2.2582
8996,2020Q4,1.2891
9103,2020Q4,4.2479
910322,2020Q4,-2.2493
9105,2020Q4,-11.0868
910861,2020Q4,3.6035
9110,2020Q4,-14.9584
911608,2020Q4,-5.3332
911622,2020Q4,4.8781
911868,2020Q4,-15.9203
912000,2020Q4,-15.5557
9136,2020Q4,-4.5631
9802,2020Q4,-7.438
9902,2020Q4,0.0001
9904,2020Q4,0.48
9905,2020Q4,-0.0001
9906,2020Q4,-6.7835
9907,2020Q4,1.7168
9908,2020Q4,-1.4366
9910,2020Q4,8.7192
9911,2020Q4,2.3715
9912,2020Q4,11.421
9914,2020Q4,-5.5999
9917,2020Q4,-0.0003
9918,2020Q4,4.336
9919,2020Q4,-5.7503
9921,2020Q4,-2.6551
9924,2020Q4,-2.1809
9925,2020Q4,-0.5381
9926,2020Q4,4.0907
9927,2020Q4,-2.9508
9928,2020Q4,-5.294
9929,2020Q4,-4.8714
9930,2020Q4,4.1712
9931,2020Q4,5.0118
9933,2020Q4,-2.4264
9934,2020Q4,-4.9847
9935,2020Q4,-13.2622
9937,2020Q4,2.0162
9938,2020Q4,-1.3333
9939,2020Q4,0.1663
9940,2020Q4,-4.9019
9941,2020Q4,-0.9851
9942,2020Q4,1.1746
9943,2020Q4,0.3157
9944,2020Q4,1.3511
9945,2020Q4,-2.7348
9946,2020Q4,-8.2386
9949,2020Q4,-1.6529
9950,2020Q4,-4.2453
9951,2020Q4,4.3428
9955,2020Q4,5.3333
9958,2020Q4,-18.0076
9960,2020Q4,21.8639
9962,2020Q4,6.1702
1101,2020Q3,-3.4968
1102,2020Q3,-2.3531
1103,2020Q3,-6.5475
1104,2020Q3,-2.0565
1108,2020Q3,-1.835
1109,2020Q3,5.6757
1110,2020Q3,1.2271
1201,2020Q3,-5.7552
1203,2020Q3,3.482
1210,2020Q3,-6.6299
1213,2020Q3,-4.8543
1215,2020Q3,-2.6392
1216,2020Q3,-6.156
1217,2020Q3,-4.4701
1218,2020Q3,-8.2791
1219,2020Q3,-2.3257
1220,2020Q3,-0.8621
1225,2020Q3,-6.092
1227,2020Q3,-4.5527
1229,2020Q3,-5.3507
1231,2020Q3,-1.9048
1232,2020Q3,-0.0001
1233,2020Q3,-1.3588
1234,2020Q3,0.4673
1235,2020Q3,-1.1977
1236,2020Q3,0.7576
1240,2020Q3,7.9483
1256,2020Q3,21.0762
1259,2020Q3,-1.6298
1264,2020Q3,0.4567
1268,2020Q3,-0.7843
1301,2020Q3,0.5117
1303,2020Q3,-3.252
1304,2020Q3,20.7689
1305,2020Q3,1.8325
1307,2020Q3,-2.3924
1308,2020Q3,-4.3244
1309,2020Q3,18.5273
1310,2020Q3,2.5397
1312,2020Q3,-3.1248
1313,2020Q3,-2.344
1314,2020Q3,-2.9003
1315,2020Q3,-1.1173
1316,2020Q3,-3.3755
1319,2020Q3,-7.4937
1321,2020Q3,-6.8213
1323,2020Q3,-1.3452
1324,2020Q3,-3.5468
1325,2020Q3,-19.6825
1326,2020Q3,-0.1473
1336,2020Q3,-3.4482
1337,2020Q3,48.7407
1338,2020Q3,-10.5179
1339,2020Q3,-5.7394
1340,2020Q3,14.0187
1341,2020Q3,-1.1843
1342,2020Q3,7.9573
1402,2020Q3,-4.3481
1409,2020Q3,-5.9156
1410,2020Q3,-2.5259
1413,2020Q3,7.2115
1414,2020Q3,6.3308
1416,2020Q3,-10.0334
1417,2020Q3,21.4287
1418,2020Q3,0.3765
1419,2020Q3,-7.4727
1423,2020Q3,-0.6918
1432,2020Q3,-13.0711
1434,2020Q3,-1.2636
1435,2020Q3,52.3282
1436,2020Q3,3.5471
1437,2020Q3,-0.6539
1438,2020Q3,5.3847
1439,2020Q3,-4.23
1440,2020Q3,-2.1369
1441,2020Q3,11.0014
1442,2020Q3,16.5215
1443,2020Q3,-1.2142
1444,2020Q3,30.7189
1445,2020Q3,6.8337
1446,2020Q3,-6.4859
1447,2020Q3,-1.0417
1449,2020Q3,-11.4131
1451,2020Q3,-0.9148
1452,2020Q3,0.6493
1453,2020Q3,2.3031
1454,2020Q3,-1.2181
1455,2020Q3,-2.381
1456,2020Q3,3.002
1457,2020Q3,0.0
1459,2020Q3,6.6755
1460,2020Q3,-2.6042
1463,2020Q3,-0.0001
1464,2020Q3,-4.8912
1465,2020Q3,-6.4861
1466,2020Q3,30.6748
1467,2020Q3,-11.1652
1468,2020Q3,4.3104
1470,2020Q3,-0.28
1471,2020Q3,80.3715
1472,2020Q3,3.1109
1473,2020Q3,-0.8242
1474,2020Q3,-9.1269
1475,2020Q3,43.8596
1476,2020Q3,-7.3548
1477,2020Q3,-13.4178
1503,2020Q3,-3.1599
1504,2020Q3,1.8769
1506,2020Q3,2.6201
1512,2020Q3,5.1454
1513,2020Q3,16.1084
1514,2020Q3,-15.221
1515,2020Q3,-17.9105
1516,2020Q3,11.5211
1517,2020Q3,6.4706
1519,2020Q3,3.5539
1521,2020Q3,-4.7186
1522,2020Q3,-7.9824
1524,2020Q3,-6.4999
1525,2020Q3,-13.2
1526,2020Q3,13.5195
1527,2020Q3,-4.1407
1528,2020Q3,2.738
1529,2020Q3,-3.5368
1530,2020Q3,-0.8306
1531,2020Q3,-0.8968
1532,2020Q3,18.6567
1533,2020Q3,-4.3477
1535,2020Q3,2.0569
1536,2020Q3,-9.3781
1537,2020Q3,-1.7985
1538,2020Q3,1.5191
1539,2020Q3,11.2251
1540,2020Q3,-1.7122
1541,2020Q3,-4.8147
1558,2020Q3,0.3636
1560,2020Q3,-5.625
1563,2020Q3,6.4627
1565,2020Q3,2.012
1568,2020Q3,-3.0962
1569,2020Q3,-17.1164
1570,2020Q3,-0.7492
1580,2020Q3,-1.4192
1582,2020Q3,1.2075
1583,2020Q3,-1.4974
1584,2020Q3,10.3067
1586,2020Q3,-5.4637
1587,2020Q3,0.3873
1589,2020Q3,-14.1892
1590,2020Q3,0.7005
1591,2020Q3,-12.9122
1593,2020Q3,-2.8007
1595,2020Q3,-4.7256
1597,2020Q3,-3.4913
1598,2020Q3,-14.0794
1599,2020Q3,-2.4008
1603,2020Q3,-0.3523
1604,2020Q3,-4.9355
1605,2020Q3,-4.7477
1608,2020Q3,-3.0695
1609,2020Q3,14.3811
1611,2020Q3,-5.3109
1612,2020Q3,5.4688
1614,2020Q3,-6.4683
1615,2020Q3,-0.4587
1616,2020Q3,8.3166
1617,2020Q3,-0.0001
1618,2020Q3,0.1087
1626,2020Q3,-2.756
1702,2020Q3,-1.7505
1707,2020Q3,-6.1112
1708,2020Q3,-2.9662
1709,2020Q3,-5.614
1710,2020Q3,-5.2787
1711,2020Q3,0.0001
1712,2020Q3,-6.635
1713,2020Q3,-0.5556
1714,2020Q3,2.359
1717,2020Q3,-5.21
1718,2020Q3,-0.5256
1720,2020Q3,-3.1605
1721,2020Q3,-5.2131
1722,2020Q3,-6.6299
1723,2020Q3,-1.2986
1725,2020Q3,-1.4338
1726,2020Q3,-0.7195
1727,2020Q3,2.8037
1730,2020Q3,-4.2521
1731,2020Q3,-1.8125
1732,2020Q3,-15.493
1733,2020Q3,-3.4091
1734,2020Q3,-18.5468
1735,2020Q3,-1.1904
1736,2020Q3,-11.762
1737,2020Q3,0.3267
1742,2020Q3,2.5822
1752,2020Q3,-10.6529
1760,2020Q3,-2.7449
1762,2020Q3,25.8845
1773,2020Q3,-7.6279
1776,2020Q3,-0.9624
1777,2020Q3,-8.3233
1781,2020Q3,-20.4651
1783,2020Q3,-5.1231
1784,2020Q3,-5.9106
1785,2020Q3,3.7896
1786,2020Q3,7.0359
1788,2020Q3,-1.8182
1789,2020Q3,-9.8784
1795,2020Q3,0.3738
1796,2020Q3,-10.9916
1799,2020Q3,-20.482
1802,2020Q3,5.6522
1805,2020Q3,11.8492
1806,2020Q3,12.825
1808,2020Q3,7.1683
1809,2020Q3,-10.1695
1810,2020Q3,2.8415
1813,2020Q3,-3.308
1815,2020Q3,0.0001
1817,2020Q3,0.3263
1903,2020Q3,-19.2034
1904,2020Q3,4.1255
1905,2020Q3,-11.6233
1906,2020Q3,-8.795
1907,2020Q3,-6.0109
