coid,year,ROA,EPS,ROE,OM,GM,FCF,total_assets,LEV
5438,2023,0.39,0.09,0.31,-7.81,15.44,-31.47707740635372,3148676,19.73
5439,2023,11.73,5.07,19.36,13.66,19.13,-0.393034491539811,4314353,41.93
5443,2023,3.36,1.25,6.94,5.0,25.15,33.239075776262084,8690070,56.79
5450,2023,1.0,0.1,0.76,0.79,25.09,22.560034164449263,3425718,51.42
5452,2023,2.48,0.3,2.82,1.9,10.16,-11.71349612608288,3845445,42.21
5455,2023,4.06,2.54,24.43,11.28,18.53,-0.00018578635312535997,5471388,85.99
5457,2023,3.78,1.04,8.15,6.09,20.01,23.14001560324787,24065638,59.66
5460,2023,-1.44,-0.2,-1.67,-6.78,19.42,12.067834250239741,810539,12.32
5464,2023,2.16,0.8,4.11,-10.44,7.47,-144.61558275204322,5103004,73.62
5465,2023,7.91,1.96,12.79,6.59,12.82,2.3869944030093397,4868180,42.37
5468,2023,-8.12,-1.29,-14.9,-26.43,15.02,-53.47049044056526,574955,50.05
5469,2023,6.31,5.07,10.74,16.1,24.97,38.03696366599985,78404652,43.25
5471,2023,4.49,1.11,5.19,6.05,41.77,7.332976641369697,4107766,13.3
5474,2023,9.29,5.07,11.3,20.28,48.75,3.5408599320776473,2232111,19.11
5475,2023,-9.66,-1.67,-21.54,-37.04,-11.3,18.9511697283718,1931019,54.3
5478,2023,5.31,7.09,11.07,15.6,51.46,21.08190793153956,16925677,51.71
5481,2023,-1.39,-0.4,-2.2,-17.83,46.36,1108.596545478641,1635671,23.32
5483,2023,8.72,16.99,23.69,22.7,32.56,28.366014333165285,225495225,63.64
5484,2023,-4.97,-0.73,-7.97,-19.25,21.61,-9.281996390043236,910757,34.92
5487,2023,-4.74,-1.2,-5.3,-21.69,27.93,10.918551935145276,594046,10.43
5488,2023,3.07,0.41,4.23,-2.97,10.09,3.3014746040415073,1539708,41.08
5489,2023,2.2,0.62,2.72,1.66,35.89,-0.18992514995031443,2643539,15.49
5490,2023,-8.83,-1.85,-13.66,-29.76,24.83,37.747469043351586,1852437,36.56
5493,2023,8.77,6.52,16.34,6.62,14.89,7.531546458024629,5118055,46.38
5498,2023,0.77,0.06,0.24,-17.23,-3.76,-52.77550113214886,3661084,44.29
5508,2023,15.97,12.55,42.22,41.45,46.57,0.8875779986330532,16861528,57.68
5511,2023,8.63,10.14,20.66,12.5,16.52,-1.7801076059502083,13408708,56.23
5512,2023,1.07,0.33,0.93,7.91,15.32,47.76319283685223,40280351,56.88
5514,2023,0.6,0.14,1.03,7.03,20.38,-7.911206272770742,5393342,46.53
5515,2023,4.35,1.34,7.06,1.37,9.3,14.583854056013099,8092611,40.07
5516,2023,-4.23,-3.75,-25.78,-6.67,-5.19,5.151109545614653,3674989,82.92
5519,2023,6.39,3.69,15.43,22.09,31.78,5.645380579261902,13272717,59.23
5520,2023,14.18,7.81,20.34,14.81,19.13,-1.0678780913471835,3637835,30.59
5521,2023,1.0,0.14,1.26,0.84,5.94,5.255536494966456,8748109,38.27
5522,2023,3.98,4.76,8.24,21.51,30.1,3.5405987047778096,96136825,52.71
5523,2023,10.64,3.73,19.27,17.35,22.64,-9.99217464043822,4839436,34.37
5525,2023,4.15,2.5,13.6,17.54,27.28,-360.1261069126988,16709599,69.3
5529,2023,-2.18,-1.15,-9.47,-50.5,37.91,-8.699052289747499,3654468,77.98
5530,2023,1.84,2.88,5.55,26.37,63.16,68.73327321911631,69713174,66.25
5531,2023,0.62,-0.2,-3.59,-7.41,26.35,-230.9982495117245,41057046,74.37
5533,2023,7.28,3.12,9.53,26.63,32.71,14.933947424220756,11868870,19.01
5534,2023,4.02,6.32,9.18,23.37,30.06,0.6337662352860806,45634187,55.89
5536,2023,9.6,15.03,21.77,13.02,19.62,14.205620569726024,27586692,52.57
5538,2023,2.29,0.67,2.02,1.26,7.47,-14.940619433944354,12285766,46.74
5543,2023,-1.54,-2.57,-9.13,-2.1,11.75,8.866233048525585,4007379,70.02
5546,2023,-4.99,-4.58,-14.85,-10.93,9.17,-24.008374166349245,6326712,62.73
5547,2023,3.72,1.57,10.44,2.76,7.94,0.6432395928802277,1332807,66.24
5548,2023,6.58,2.37,16.74,4.49,10.57,0.37677762423691163,1457543,62.55
5601,2023,1.67,0.48,2.24,34.1,60.42,2.857646074589406,1867820,25.95
5603,2023,7.82,1.93,11.16,4.89,15.18,13.326421031236574,2802533,31.86
5604,2023,3.23,0.83,3.96,67.01,81.74,2.2969464705155147,2734725,19.32
5607,2023,4.56,2.91,9.93,32.7,49.18,-162.64718957748536,25197971,60.35
5608,2023,-0.35,-1.26,-5.75,-4.83,3.93,-121.35529509407013,21147826,54.11
5609,2023,10.62,7.24,16.85,4.91,17.23,6.509806567248995,8881627,33.13
5701,2023,-0.37,-0.35,-8.22,-2.31,47.96,-16.7301432506161,2673578,74.75
5703,2023,4.51,0.55,8.47,10.67,41.96,-0.5503887899508241,943845,49.79
5704,2023,15.5,2.98,20.5,20.62,49.39,14.912461054263076,770655,24.84
5706,2023,6.45,2.44,13.31,8.32,16.74,-10.313421165529553,3151190,53.49
5864,2023,13.47,3.18,17.61,72.92,97.48,-163.28634497970882,7627945,25.81
5871,2023,2.87,15.15,16.62,33.77,66.77,53.94737960311969,943344870,82.69
5876,2023,0.73,3.02,7.43,,,,2423295740,89.95
5878,2023,7.11,2.2,10.25,6.85,18.56,2.577371229445715,789540,31.46
5880,2023,0.39,1.17,7.66,,,,4797206197,94.88
5902,2023,11.24,1.84,14.95,9.83,22.48,0.514852590308493,1538078,23.43
5903,2023,2.61,7.22,20.49,2.02,36.5,4.918315571151393,75454656,88.58
5904,2023,10.61,24.41,40.78,14.46,44.1,14.16723248945582,25710511,75.44
5905,2023,0.2,-0.15,-0.77,-8.96,78.0,65.77609113954979,8224912,58.7
5906,2023,7.2,3.21,16.35,6.38,53.57,14.126946689823253,1852580,60.45
5907,2023,-6.18,-10.66,-33.81,-6.28,83.21,-81.41337527694087,24236402,79.07
6005,2023,2.78,1.9,11.14,22.56,72.81,-2.5289516088563766,246910732,82.44
6015,2023,1.72,0.51,3.88,0.89,91.22,17.099453523938724,15466857,69.37
6016,2023,3.08,1.68,11.94,23.58,82.14,-36.170820032141016,40315013,77.85
6020,2023,5.0,1.29,7.5,54.65,94.12,7.474023992676934,7710267,40.22
6021,2023,1.05,0.35,2.06,2.52,89.83,-424.2232094961693,15225861,62.2
6023,2023,1.98,6.39,13.53,-11.59,36.31,1.7867750053762503,112637446,87.12
6024,2023,2.11,4.8,14.49,3.21,55.89,28.697320572027753,49340093,85.46
6026,2023,5.81,1.61,12.09,52.66,94.78,188.6106398164544,12922941,55.91
6028,2023,10.94,5.96,26.08,4.92,15.96,1.9553120483446391,1226678,60.34
6101,2023,5.33,0.55,5.7,7.55,18.43,13.275694288494646,1189262,5.08
6103,2023,-3.82,-0.53,-5.94,-23.91,9.58,2.693355690630895,157546,24.61
6104,2023,3.38,1.07,5.11,4.39,42.26,6.4033201660083,3148283,42.14
6108,2023,1.72,0.34,1.51,-1.18,9.76,6.4857291632076155,8898958,59.96
6109,2023,1.79,0.28,2.47,2.55,27.07,10.364154412722225,1109504,31.77
6111,2023,-5.57,-3.39,-12.14,-8.8,33.33,-4.019261519570786,7132470,58.07
6112,2023,5.43,3.14,10.59,2.45,14.03,15.322713666431845,11975748,55.79
6113,2023,1.65,0.24,2.05,-1.24,8.37,-4.179622193403229,1223937,50.9
6114,2023,-0.88,-0.63,-2.15,-0.38,9.12,-0.6819845950379447,2271036,44.35
6115,2023,6.39,2.82,9.98,9.45,17.23,5.7186623084175405,8374045,38.64
6116,2023,-8.51,-1.63,-10.48,-39.31,-20.6,-42.59539376890377,52628784,20.53
6117,2023,3.25,1.02,7.5,4.89,23.35,5.289486530125207,3651441,66.61
6118,2023,0.98,0.23,1.99,0.04,4.37,0.13800859184038383,3041315,64.93
6120,2023,0.88,0.17,1.24,-1.56,4.8,-8.35606645385495,18225395,49.4
6121,2023,8.77,30.67,16.63,8.18,13.76,8.697768294286144,76474602,47.7
6122,2023,10.93,5.25,27.06,8.76,11.3,0.4362324399627454,3509776,54.0
6123,2023,10.03,3.95,18.14,6.93,15.88,9.006425117058596,3244292,48.21
6124,2023,-1.19,-0.47,-2.31,-6.84,8.09,37.66355715649149,4837842,27.62
6125,2023,6.07,3.2,11.46,-1.69,20.7,-142.19549990702288,11672726,50.48
6126,2023,4.36,1.52,6.77,8.66,27.46,-6.110030722767384,8616261,33.42
6127,2023,3.11,0.57,5.29,-53.0,14.97,-1.3845001140176565,3278065,63.95
6128,2023,5.96,3.4,10.66,9.9,41.6,9.534168738420254,8221716,49.51
6129,2023,2.33,0.33,2.68,-0.02,33.77,3.9797312685037576,2515106,11.92
6130,2023,-11.42,-1.81,-14.18,-3.35,32.97,-235.37385630718464,966904,17.22
6133,2023,1.07,0.09,0.95,0.89,19.36,15.152751152261695,1953746,43.11
6134,2023,-2.57,-0.67,-5.86,-6.36,25.56,-12.736363457412256,1478060,39.96
6136,2023,2.99,0.9,3.08,-6.92,19.11,-53.41380062531811,3964944,2.61
6138,2023,9.9,7.0,14.48,12.38,32.29,1.0842534171944374,5997565,32.37
6139,2023,6.96,12.81,24.97,7.05,9.06,2.4118700199535033,54357765,71.37
6140,2023,0.76,0.11,0.94,0.35,9.23,-0.6340640342353031,2088447,73.68
6141,2023,-5.59,-3.76,-21.24,-21.31,-5.28,22.735601382702153,7232770,74.77
6142,2023,-0.49,-0.11,-1.16,-7.46,6.81,69.1142504810145,4259116,26.02
6143,2023,8.95,4.31,16.43,10.9,22.25,11.179050802689739,6555468,39.55
6144,2023,-4.57,-0.48,-5.33,-11.19,37.67,3.9587659725730107,384881,12.54
6146,2023,20.55,14.32,27.33,36.68,53.28,-0.9967254652193176,7571468,24.32
6147,2023,7.66,5.41,8.94,16.58,25.56,12.80587605116105,54527998,11.09
6148,2023,7.07,1.64,13.49,9.63,26.59,50.18116022368964,1213631,51.3
6150,2023,-3.01,-2.84,-8.25,-3.06,3.22,0.9935000476700558,4261392,61.93
6151,2023,5.38,1.55,8.34,5.95,20.74,4.076638399771796,1684824,40.49
6152,2023,-0.44,-0.12,-1.45,-4.88,18.65,1.8295118488833715,2779153,45.72
6153,2023,-14.08,-6.04,-24.55,-23.71,-9.59,5.672145106512709,20931647,41.6
6154,2023,3.04,0.73,4.53,1.24,16.37,2.9562257842553215,1996068,35.78
6155,2023,3.63,0.85,4.92,1.3,21.48,9.120127335894336,2122855,28.98
6156,2023,4.43,1.95,8.91,4.32,15.07,-3.9610078719116384,4445388,53.8
6158,2023,3.92,1.43,6.99,1.89,27.83,12.637606727868011,2210134,50.32
6160,2023,-0.14,-0.06,-0.62,-0.73,36.66,2.7290966824613427,1208193,37.13
6161,2023,9.46,2.3,11.8,14.8,36.86,9.815002856812981,1814320,20.09
6163,2023,1.28,0.42,2.46,0.26,20.37,3.8617815715421453,5189001,53.5
6164,2023,-1.24,-0.24,-2.25,-8.65,25.8,14.484306655470855,1618418,32.19
6165,2023,1.41,0.26,1.88,0.55,24.91,4.050834575696454,2041650,54.67
6166,2023,2.76,1.51,5.28,2.83,36.61,5.732952032662979,13065123,58.23
6167,2023,8.95,1.25,11.13,4.45,17.07,16.848595501414227,2215315,15.96
6168,2023,2.31,0.52,2.76,2.12,26.62,-4.6857346624287946,4013573,18.29
6169,2023,-3.32,-0.69,-4.94,-172.43,14.67,180.8320440089393,430084,25.45
6170,2023,7.64,2.74,15.16,9.88,30.97,-4.02748152431114,4119371,52.63
6171,2023,7.63,2.48,12.99,20.6,26.02,-0.06722163829156796,3260824,39.24
6173,2023,5.36,2.64,6.85,10.68,19.21,32.13068601893389,8508230,20.06
6174,2023,1.73,0.29,2.02,1.82,32.58,7.61239810876307,868578,22.14
6175,2023,6.16,2.08,9.0,11.61,20.37,3.651006626054001,5842554,35.01
6176,2023,8.94,11.35,15.45,12.98,20.14,4.94358223542125,60946470,43.66
6177,2023,5.89,5.08,24.83,16.58,25.34,-0.4535879262013572,35077005,73.61
6179,2023,2.35,0.5,2.95,5.69,11.77,-12.23666279433448,5364894,59.43
6180,2023,5.59,3.28,9.28,6.53,38.76,5.648437187337415,9821777,41.08
6182,2023,4.71,1.05,6.01,13.59,32.31,40.50428067226265,26430776,31.28
6183,2023,13.6,3.2,18.99,24.34,44.07,12.354297069334425,3658384,29.16
6184,2023,7.55,3.52,11.72,30.35,49.97,2.0426134401547067,6793190,33.91
6185,2023,3.81,0.66,4.5,1.54,31.33,64.40032635300517,2589763,14.9
6186,2023,2.36,2.97,14.2,15.07,24.75,5.801383499858659,19806980,83.86
6187,2023,3.4,1.7,5.62,7.09,51.81,33.45873907767319,4488356,44.72
6188,2023,7.89,4.0,11.78,11.09,25.59,16.440867391410663,14240256,32.67
6189,2023,6.78,4.0,16.58,4.31,8.44,-5.210814982149485,17107780,66.09
6190,2023,5.32,1.46,8.95,5.39,14.73,4.90576023094378,5616423,47.83
6191,2023,9.25,6.73,16.35,15.44,23.51,4.654063019420727,37248205,44.65
6192,2023,7.57,8.17,12.53,15.72,31.96,2.7707625543171295,10892043,40.65
6194,2023,6.5,2.84,7.83,11.18,18.09,13.748123750432981,2163332,17.15
6195,2023,4.16,2.06,7.61,6.1,54.22,16.140719224576134,3445562,61.43
6196,2023,5.78,10.96,20.28,4.33,9.32,3.058899426352067,46696704,75.94
6197,2023,13.48,5.2,19.88,12.92,28.95,6.08319614398941,5354039,34.93
6198,2023,6.65,2.37,9.44,30.36,48.55,-36055.70613409415,1205840,37.99
6199,2023,2.63,0.46,3.09,15.92,80.81,0.13341025456118843,899182,14.51
6201,2023,11.63,4.63,15.32,13.83,25.41,2.352461958931178,3701889,25.55
6202,2023,1.86,0.49,2.59,3.82,42.39,5.321704862697065,6190939,33.78
6203,2023,15.37,7.58,21.58,22.81,34.2,4.945098213275795,4250869,28.13
6204,2023,89.31,17.91,128.6,5.05,33.27,3.867286559594252,485555,33.93
6205,2023,4.93,2.1,6.85,12.8,37.64,-220.1159474226242,3675022,31.5
6206,2023,8.07,3.51,9.74,16.03,38.74,3.2180902118558468,5633107,16.49
6207,2023,4.41,1.84,8.26,8.87,32.85,5.218947982556966,4013360,55.03
6208,2023,6.34,3.02,12.08,13.1,34.18,-8.071710727531974,7276876,50.98
6209,2023,-0.99,-0.29,-1.59,-5.26,7.21,-9.50747643922302,4108938,25.96
6210,2023,-17.47,-4.04,-20.26,-47.82,-24.71,-37.22632719578164,681584,12.67
6212,2023,4.66,6.26,20.64,14.43,20.2,1.6109874902682861,13011346,73.75
6213,2023,2.37,1.86,3.42,3.97,12.38,7.376196598539699,33379640,41.76
6214,2023,5.45,6.02,10.75,4.18,22.48,1.9259358122770465,30596712,51.72
6215,2023,4.26,0.95,5.29,2.27,31.45,2.281662854398489,1845617,17.27
6216,2023,6.55,1.34,7.27,10.64,47.02,8.046322574438406,1871985,9.2
6217,2023,0.21,-0.37,-0.23,-4.35,27.84,-4.707148521581511,5009263,44.5
6218,2023,1.74,0.44,2.82,1.14,25.42,0.7632543218135652,1907155,46.76
6219,2023,2.04,2.02,16.42,6.44,21.29,-66.33536780656814,10286848,85.52
6220,2023,-3.24,-3.03,-12.65,-6.29,20.18,3.846534549885003,9048971,66.17
6221,2023,5.91,2.92,14.87,6.77,19.1,6.822267902173011,5486640,61.85
6222,2023,-6.69,-0.5,-6.83,-646.67,-14.76,-3549.454545454545,292663,1.46
6223,2023,11.48,13.92,18.17,18.06,47.83,48.56044291262401,12439872,38.74
6224,2023,-0.15,1.24,-1.0,-2.67,25.09,5.966843412309551,4329072,34.99
6225,2023,8.61,0.31,9.59,0.72,18.42,11.010814953589373,105232,9.44
6226,2023,-2.4,-0.65,-5.71,-7.93,24.12,15.729907781013194,2339413,47.9
6227,2023,5.84,4.18,14.18,4.67,9.65,-0.1761625599710913,7008961,64.96
6228,2023,-7.94,-1.51,-15.65,-93.31,35.38,2.6234423311159,394901,43.74
6229,2023,0.55,0.05,0.3,-2.52,17.41,-8.60480822118096,1236872,48.32
6230,2023,5.87,7.02,10.92,6.52,19.58,4.815180648155566,10305267,44.35
6231,2023,13.71,4.86,19.75,16.01,79.03,12.858279932546374,1354337,32.89
6233,2023,0.29,0.04,0.27,-9.04,38.39,-3.1233415011461285,1199047,8.95
6234,2023,3.31,1.27,4.69,12.62,18.65,0.23089589446861747,4246824,34.97
6235,2023,11.59,4.17,22.08,15.75,31.13,20.256816137570404,8285571,52.19
6236,2023,-18.95,-0.96,-20.89,-122.43,45.16,9.799026338784172,192153,9.07
6237,2023,-5.85,-1.34,-6.33,-45.12,44.83,-54.67505199952905,1725671,6.5
6239,2023,8.49,10.72,14.04,11.58,17.9,21.478668637331,111154565,37.83
6240,2023,-0.91,-0.45,-2.62,-30.12,26.29,487.88968824940054,973395,59.25
6241,2023,1.02,0.07,0.86,-13.45,9.56,111.54354384302776,552659,28.77
6242,2023,14.71,4.14,18.5,21.19,67.71,1.1982881597717547,827005,23.82
6243,2023,6.05,1.5,8.27,6.0,35.63,3.9714066940403208,1147427,28.54
6244,2023,3.03,0.56,5.16,7.95,16.66,-1.1387998305562186,8590175,49.31
6245,2023,10.95,7.57,19.8,13.87,33.67,-38.67658969837501,9137412,37.75
6246,2023,-0.08,-0.38,-3.37,-1.0,8.9,2.9102768748236274,1249598,66.65
6248,2023,10.76,4.02,20.36,2.93,6.15,8.880383808375965,2897796,50.13
6257,2023,6.26,3.8,10.92,13.43,23.12,34.035792084302024,37517418,47.23
6259,2023,5.5,1.15,7.37,4.9,24.39,0.5229379605419539,445631,24.08
6261,2023,6.34,4.09,7.51,14.97,28.25,5.498211617847748,8307641,16.75
6263,2023,24.19,8.12,31.63,31.78,45.22,4.127259511798351,2207078,24.89
6264,2023,-4.18,-0.98,-25.69,-93.66,-36.7,1363.7924431963236,3419400,80.27
6265,2023,-4.39,-0.58,-5.09,-15.55,-7.37,2.9428904428904428,1537368,14.59
6266,2023,9.16,2.15,13.31,9.38,15.03,-22.472360374603383,3333636,30.92
6269,2023,4.87,6.45,7.91,5.0,14.83,7.015286459001416,40296426,32.85
6270,2023,2.47,0.95,3.5,0.79,6.97,7.953806235774648,3566600,33.95
6271,2023,3.63,5.5,4.7,12.24,24.06,-12.839033408992664,33662430,27.39
6272,2023,2.98,0.82,6.28,3.37,21.86,0.42192306322326906,3205141,64.4
6274,2023,4.31,3.05,7.03,8.9,19.74,0.13585196258295396,19419632,40.37
6275,2023,9.38,4.08,20.49,1.46,16.6,17.92104176839552,3449221,54.44
6276,2023,10.18,1.88,16.85,5.16,29.05,36.2332748195826,536504,43.25
6277,2023,8.39,4.73,11.81,15.28,59.94,0.9909987751785693,7089973,32.23
6278,2023,5.14,8.57,12.74,5.35,11.35,4.1642379604033275,48628852,59.2
6279,2023,8.65,9.24,15.86,16.66,32.04,-1.2382389018484512,11587913,47.27
6281,2023,5.93,5.13,17.89,3.1,19.78,4.856850170200506,9094094,68.6
6282,2023,0.52,0.07,0.22,1.93,21.6,8.014779266557664,48361483,51.37
6283,2023,-6.94,-1.19,-10.55,-15.13,6.9,-2.651941874623061,2611360,31.8
6284,2023,6.66,5.01,11.14,11.58,27.95,-0.9505523976607526,12038640,42.79
6285,2023,6.34,8.98,14.96,4.22,12.27,-13.202131196746612,69212675,55.95
6290,2023,8.09,4.17,11.92,8.19,23.93,7.3908358332696436,8220586,29.05
6291,2023,21.05,10.32,29.53,21.29,35.74,8.666602367055368,2644189,30.68
6292,2023,11.25,5.52,21.85,12.15,33.34,4.897857680083461,2542755,51.45
6294,2023,16.18,9.46,31.76,28.35,44.77,19.61982228902347,1444161,48.86
6405,2023,-3.22,-1.31,-3.42,-56.18,-2.11,80.07731123559094,2554723,3.1
6409,2023,23.82,41.52,43.38,21.83,31.49,6.863551405124338,14756099,43.36
6411,2023,6.29,4.2,8.36,14.43,45.37,75.30771470545416,6206493,23.72
6412,2023,11.74,8.27,24.87,10.91,21.21,1.9078463852596488,29989472,53.97
6414,2023,5.04,19.01,11.52,4.28,19.4,9.903035507385374,126784467,60.82
6415,2023,1.83,1.96,2.02,-3.15,42.65,19.62665082953513,34422012,8.37
6416,2023,6.21,4.4,9.01,9.26,24.34,17.797823076801304,5426531,33.91
6417,2023,6.89,4.02,11.54,13.8,30.51,-8.106577819088702,2697399,44.04
6418,2023,5.86,1.38,9.65,5.67,20.58,27.342199235303326,1006220,49.55
6419,2023,4.44,1.48,6.39,3.14,35.05,7.726939342394782,427060,34.73
6423,2023,8.25,1.19,9.68,18.71,99.16,3.5098002438338183,362580,13.6
6425,2023,-2.04,-1.59,-7.6,-7.09,24.86,-4.946128568120497,2484384,62.57
6426,2023,-7.6,-2.68,-8.56,-40.64,10.12,14.965924952787585,1247138,10.58
6431,2023,-8.6,-1.82,-16.93,-38.74,22.6,10.480629492399743,1043263,46.52
6432,2023,3.1,1.19,4.63,1.82,23.95,22.367230092407432,1279429,39.3
6435,2023,5.99,4.03,9.3,5.63,16.71,-0.3609914106433585,2629512,35.61
6438,2023,8.47,8.89,16.65,13.23,28.57,12.580473926520128,7945287,48.56
6441,2023,-3.12,-1.42,-5.53,-12.9,15.88,27.503662931136898,2121775,32.43
6442,2023,5.27,2.53,8.31,8.63,35.55,5.634413874189756,3347817,38.74
6443,2023,5.01,1.07,7.64,5.72,15.42,-22.269804510808143,12066671,36.61
6446,2023,-2.75,-1.93,-3.46,-37.48,88.04,33.4926268554305,27269317,12.18
6449,2023,7.15,3.73,11.65,12.85,27.15,10.3661880790551,4922355,40.79
6451,2023,3.93,4.1,6.72,5.45,23.43,108.47579813853142,14751111,50.91
6456,2023,-2.84,-8.11,-8.93,-6.93,2.56,-1.266741513880035,61739334,52.92
6461,2023,-11.83,-2.81,-30.73,-1239.87,-634.48,-6968.730479514973,2711068,56.92
6462,2023,-7.58,-9.97,-12.36,-29.75,30.55,71.52324287288974,13188768,34.79
6464,2023,5.03,5.78,9.18,32.3,51.7,-22.882530190838803,18684477,55.65
6465,2023,-9.14,-1.66,-23.79,-25.01,29.61,30.113359643966746,505277,61.32
6469,2023,6.82,6.0,22.31,4.99,27.79,1.345292120268644,10773195,68.89
6470,2023,9.63,4.18,15.78,7.62,16.51,1.642853193690812,1637888,33.15
6472,2023,13.4,30.2,36.34,36.97,49.23,-3.3137737514778873,25134173,53.19
6474,2023,2.65,0.75,2.59,3.36,16.28,1.7413422985055123,3248586,58.86
6477,2023,2.26,1.21,3.94,21.12,28.81,25.959763434978804,7867273,55.49
6482,2023,7.9,1.65,11.17,10.6,99.81,0.4238714065800308,466131,30.98
6485,2023,4.12,2.11,4.8,5.07,41.92,-3.5399161770309022,2320195,16.56
6486,2023,9.37,6.26,17.04,13.76,41.71,3.3267279386459063,3102429,43.38
6488,2023,11.32,45.41,32.74,28.39,37.42,55.04212215409775,188988001,64.84
6491,2023,14.64,22.83,20.38,29.18,54.03,4.162462704145729,13858852,27.99
6492,2023,-19.61,-3.32,-20.22,-31111.1,55.2,6730.0,1363331,3.39
6494,2023,3.88,1.8,4.99,3.49,31.79,22.5361320883212,1329512,19.89
6496,2023,-5.22,-1.98,-7.87,-10.51,39.78,11.767096305362196,1577328,29.98
6498,2023,19.77,6.17,34.07,34.5,49.81,2.2632545718775128,1405642,42.21
6499,2023,-37.27,-13.09,-42.09,-427.78,7.33,52.30197930562065,2747146,13.67
6504,2023,1.85,1.65,3.42,2.98,11.94,18.665074360183876,10384256,66.28
6505,2023,5.32,2.3,6.64,2.16,3.79,-0.3384255812456814,416161627,18.01
6506,2023,-0.4,0.01,-1.47,-3.63,7.79,-13.848222101273889,2503302,49.81
6508,2023,3.01,1.05,3.66,5.73,22.2,8.724480288446953,2969867,18.57
6509,2023,7.13,2.48,11.79,11.96,27.83,8.815279753333781,6079151,38.62
6510,2023,0.04,0.99,0.03,-1.83,48.23,-1.9355247963627513,8272395,8.45
6512,2023,-5.37,-0.98,-6.05,-13.23,18.84,0.10712577714012433,445064,11.78
6515,2023,8.82,13.52,12.92,15.12,37.06,-25.915552392315703,4875513,28.43
6516,2023,4.96,1.2,5.93,10.62,47.92,7.060467089431607,1266582,18.9
6517,2023,17.03,3.88,21.33,25.0,42.65,0.5024026189762331,723669,17.42
6523,2023,23.95,9.43,28.28,43.09,71.58,64.08395293658393,1765441,16.49
6525,2023,8.68,4.39,13.32,14.1,21.56,1.3846651681640094,6146979,32.4
6526,2023,5.54,6.47,7.72,7.44,46.57,-275.039247502503,20045711,17.9
6527,2023,9.95,4.13,12.67,14.28,32.37,1.975212195430936,1078423,20.53
6530,2023,8.02,1.25,9.14,19.19,42.86,2.5152212361678483,515192,11.17
6531,2023,11.95,8.93,12.98,20.18,41.52,75.01199523286229,12513591,9.52
6532,2023,10.9,3.59,13.56,22.96,35.05,3.530073882482547,1201082,14.41
6533,2023,-1.86,-2.01,-2.08,-25.38,99.92,63.59587868577072,5335980,9.84
6535,2023,-14.13,-1.47,-16.16,-660.23,72.88,-46.95944116532193,1656279,13.75
6538,2023,12.62,9.11,18.3,21.52,43.02,3.956887102667154,2882708,31.88
6541,2023,-67.64,-16.58,-193.18,-3420.8,97.22,644.1619896555519,2763403,70.29
6542,2023,10.56,2.43,12.71,15.99,78.59,0.25289864678828916,1009608,15.25
6546,2023,8.72,4.19,13.68,12.25,23.85,0.28463640282285213,3034085,35.67
6547,2023,-16.81,-3.53,-26.14,-311.54,59.09,3.783749080764337,6092646,36.87
6548,2023,8.62,1.67,15.58,12.51,22.45,31.073033807914495,19966950,48.25
6550,2023,-16.14,-2.01,-18.45,-24805.8,-40.97,36327.80159216167,9137121,16.03
6552,2023,0.58,0.09,0.3,-5.76,2.21,124.02453227340236,4252558,40.5
6556,2023,8.36,6.17,13.64,12.59,26.9,3.398269997640256,2066270,33.43
6558,2023,-1.86,-0.48,-2.99,-5.32,13.98,13.488102601289626,2155232,31.86
6560,2023,-3.63,-0.76,-4.16,-31.7,30.6,128.0934216690089,498883,9.6
6561,2023,14.78,11.84,26.55,35.47,48.91,54.015794999624156,7135437,49.33
6568,2023,2.42,1.38,2.89,1.94,33.78,11.471458962495722,1593666,11.96
6569,2023,12.86,7.65,17.47,14.61,37.25,7.827790900121206,2048208,25.76
6570,2023,8.55,2.92,12.49,12.15,37.94,12.755813898492665,1243520,31.05
6573,2023,-9.55,-2.91,-28.96,-17.25,3.63,9.450031607378886,2052117,65.88
6574,2023,5.58,2.12,7.3,8.96,77.33,10.512404671182217,844120,24.04
6576,2023,-65.33,-8.14,-96.17,-516.63,58.44,136.96618046827044,1861444,33.14
6577,2023,14.44,7.11,23.68,11.9,25.34,28.367916096867628,2043542,41.59
6578,2023,-3.76,-1.07,-6.77,-7.79,12.08,165.77764965506273,1401896,31.66
6579,2023,9.1,8.42,10.87,12.47,35.11,5.029581416293627,14377658,15.69
6581,2023,10.66,4.54,11.95,31.51,42.8,9.33513581067282,4549661,9.62
6582,2023,-1.69,-1.02,-1.83,-24.18,2.39,112.76310820963793,6235779,6.05
6584,2023,0.79,0.13,0.48,0.72,18.04,8.792955358919526,3498934,44.97
6585,2023,8.58,6.01,13.39,19.28,33.84,-84.2460472934545,5275731,38.28
6588,2023,-8.52,-3.07,-11.04,-78.95,-28.17,11.427066877303844,891479,21.05
6589,2023,-7.88,-3.0,-8.84,-100.91,23.15,5.116883173772962,11162559,10.26
6590,2023,14.18,6.08,20.59,20.18,43.65,17.651620320159648,1099714,32.22
6591,2023,4.6,3.4,6.77,8.85,28.29,8.455768883609068,2623955,32.98
6592,2023,1.44,6.41,11.23,18.23,58.24,20.22552647391189,312139712,87.19
