coid,year,K_avg
6491,2023,44.75974465474955
6491,2024,43.124740602535795
6491,2025,46.75788176111253
6504,2020,39.33235215309293
6504,2021,35.89875636913388
6504,2022,42.67393266230386
6504,2023,38.85485277846866
6504,2024,38.31595994013465
6504,2025,36.50395225051479
6505,2020,52.62844907724438
6505,2021,52.947471572887906
6505,2022,48.22893810922182
6505,2023,49.64366721323013
6505,2024,31.402203897435477
6505,2025,49.46802110308343
6515,2020,48.53200761035079
6515,2021,46.80042097636043
6515,2022,46.3091501340875
6515,2023,51.204707805601686
6515,2024,48.21467700044044
6515,2025,56.97184099118483
6525,2020,49.70893137526363
6525,2021,45.09305673248742
6525,2022,46.202950176333296
6525,2023,49.68006170504231
6525,2024,47.156894123505765
6525,2025,53.765917344669255
6526,2022,43.150617763911015
6526,2023,53.87636363210053
6526,2024,48.84070758068183
6526,2025,40.98045509189446
6531,2020,53.9850534649726
6531,2021,50.071984076554514
6531,2022,39.03942573822583
6531,2023,54.11515452640603
6531,2024,43.686224844168024
6531,2025,49.86880355205771
6533,2020,53.11954091426817
6533,2021,49.888070660289415
6533,2022,45.079976535309385
6533,2023,42.46804437084394
6533,2024,47.66530794018835
6533,2025,39.281365243467306
6541,2020,41.02384529788009
6541,2021,41.65761646181846
6541,2022,39.65512798737124
6541,2023,36.444399555206964
6541,2024,43.05915206440075
6541,2025,40.244056283118766
6550,2020,45.161626082425876
6550,2021,49.625919825728225
6550,2022,48.111418263293444
6550,2023,37.40054769622051
6550,2024,34.68010202789662
6550,2025,34.869732230118615
6552,2020,40.58690924058016
6552,2021,44.592059852875906
6552,2022,42.7219977046271
6552,2023,44.016313774715556
6552,2024,38.87455217846589
6552,2025,39.01139978996888
6558,2020,42.33852717995399
6558,2021,40.185033379354536
6558,2022,38.879578772971556
6558,2023,42.24983837364678
6558,2024,44.38709771428288
6558,2025,38.16539526258793
6573,2020,34.01512649535648
6573,2021,42.630652485413975
6573,2022,36.35943890953934
6573,2023,36.67185624167853
6573,2024,44.937782849283515
6573,2025,39.10225925193872
6579,2020,51.95935977072574
6579,2021,53.711592638678844
6579,2022,52.65626094581396
6579,2023,47.81730935610432
6579,2024,44.78452786748421
6579,2025,44.126584395262654
6581,2020,49.683635185553825
6581,2021,48.74218203057212
6581,2022,48.302046716398884
6581,2023,52.21269574068682
6581,2024,50.760950069601975
6581,2025,45.33696152496201
6582,2020,48.33617097755837
6582,2021,43.29512777342232
6582,2022,39.30869975938649
6582,2023,43.206636200475124
6582,2024,43.679862861536265
6582,2025,34.3478551243176
6585,2020,50.15284610306876
6585,2021,58.32861111114427
6585,2022,43.770815438195505
6585,2023,50.357332871385836
6585,2024,47.21893086483993
6585,2025,42.60208881452061
6589,2020,44.523986478789205
6589,2021,40.07740338910658
6589,2022,43.9845202924923
6589,2023,35.77808699944475
6589,2024,41.3457695907338
6589,2025,44.1368126450353
6591,2020,48.858175251881306
6591,2021,45.18725734099798
6591,2022,45.310144561212
6591,2023,45.98807629012722
6591,2024,43.584149480329124
6591,2025,47.235548685464835
6592,2020,47.38929043981372
6592,2021,53.85976798571233
6592,2022,50.77288466852222
6592,2023,51.330637904462705
6592,2024,42.95714959461148
6592,2025,46.926094190977025
6598,2020,40.47647615485782
6598,2021,33.01798902144362
6598,2022,39.42008690409766
6598,2023,36.34751680301449
6598,2024,36.00686656795262
6598,2025,42.69290237238931
6605,2020,48.46014650517479
6605,2021,47.2377036578966
6605,2022,47.13949142058742
6605,2023,51.91689691176191
6605,2024,46.618155701109444
6605,2025,42.95222106259664
6606,2020,50.113509569835735
6606,2021,59.42180488203102
6606,2022,57.74504229175662
6606,2023,40.069355523535606
6606,2024,43.943401743411926
6606,2025,40.15595387774014
6614,2024,35.0788045413773
6614,2025,46.041274918101344
6625,2020,38.96309093969817
6625,2021,40.56962026829594
6625,2022,45.358860274141065
6625,2023,45.101670834814286
6625,2024,41.78398490665904
6625,2025,45.696127470571156
6641,2020,49.49722677996149
6641,2021,50.69580917082604
6641,2022,52.04802641576927
6641,2023,43.96648493478217
6641,2024,40.54202071082369
6641,2025,39.02302561863631
6655,2020,53.90401579516626
6655,2021,53.26127499203126
6655,2022,52.61551053766819
6655,2023,46.617782943163355
6655,2024,53.217975463601114
6655,2025,44.967018001277495
6657,2020,45.90593342520124
6657,2021,47.299467659127224
6657,2022,43.92060997963064
6657,2023,42.59936466970013
6657,2024,39.277063221645825
6657,2025,40.15342566114318
6658,2021,46.77236134192517
6658,2022,47.6890381326511
6658,2023,51.90389109689427
6658,2024,42.844911862978044
6658,2025,36.86568424563703
6666,2020,40.83528735984505
6666,2021,42.98993392443043
6666,2022,42.30740774799814
6666,2023,37.416599062556294
6666,2024,36.64024179410857
6666,2025,40.28576242446099
6668,2020,45.92879610425617
6668,2021,41.28165984948434
6668,2022,38.801267693435705
6668,2023,40.52882963394001
6668,2024,42.63699093387908
6668,2025,42.30088905081129
6669,2020,47.88111817534073
6669,2021,52.58044396477764
6669,2022,46.0367928639721
6669,2023,53.57369548465393
6669,2024,49.95094461761621
6669,2025,54.25758393329531
6670,2020,45.417321333245056
6670,2021,46.78562994607168
6670,2022,50.92460988506885
6670,2023,50.1593387299353
6670,2024,53.36748954837636
6670,2025,46.088035618169236
6671,2020,52.44861230801103
6671,2021,60.213977710742846
6671,2022,55.16502595323377
6671,2023,62.85546889821909
6671,2024,47.56534153066758
6671,2025,43.096975759477075
6672,2020,42.840360726883695
6672,2021,45.81769700335309
6672,2022,44.374405357642225
6672,2023,47.479928328786684
6672,2024,40.206952464709524
6672,2025,50.333295833457754
6674,2020,50.329691090300514
6674,2021,57.88776359538928
6674,2022,52.45936711453693
6674,2023,53.19538372038028
6674,2024,38.62145688750462
6674,2025,38.380605315287816
6689,2020,48.69644685298371
6689,2021,55.794454254570766
6689,2022,39.2166479904064
6689,2023,42.8095278337489
6689,2024,41.45118959232806
6689,2025,32.32844537134424
6691,2020,61.81147169173808
6691,2021,56.69612590331529
6691,2022,51.00827265463453
6691,2023,55.48796384587672
6691,2024,53.217689967715465
6691,2025,51.5439365351995
6695,2020,51.90782713613409
6695,2021,55.78815384331162
6695,2022,40.604832630613515
6695,2023,43.58245366899131
6695,2024,39.05874976055484
6695,2025,40.086528870319796
6698,2020,31.84150564603518
6698,2021,49.583860908370205
6698,2022,39.44927374985273
6698,2023,40.156868131929244
6698,2024,38.82146009918208
6698,2025,42.531279568068626
6706,2020,49.36051688023127
6706,2021,47.876598923798035
6706,2022,41.39764085183675
6706,2023,41.62545256479925
6706,2024,45.30603616546615
6706,2025,42.1516034488686
6715,2020,48.815095853481964
6715,2021,51.19602654613402
6715,2022,48.95652935033792
6715,2023,45.524135934946734
6715,2024,43.00626711209924
6715,2025,43.77820441268327
6719,2021,61.96494318505686
6719,2022,39.58187690152166
6719,2023,46.50725316111533
6719,2024,40.59905835767061
6719,2025,48.97410265516706
6722,2023,49.60539624960375
6722,2024,40.7682822977517
6722,2025,48.88444540823819
6742,2021,54.772859017914215
6742,2022,48.547223434100566
6742,2023,39.26631400570972
6742,2024,38.93946411235046
6742,2025,39.28438232932848
6743,2020,58.17695735563065
6743,2021,39.76003532154755
6743,2022,39.46117584807901
6743,2023,45.29087034709927
6743,2024,38.513606827756824
6743,2025,40.61619611736969
6753,2021,51.50513138487796
6753,2022,63.51229834369423
6753,2023,44.85494666668803
6753,2024,39.097436055569524
6753,2025,43.71174525897434
6754,2020,42.652745821586606
6754,2021,52.267577258184716
6754,2022,50.435811315793096
6754,2023,52.25866910361407
6754,2024,44.27969695525588
6754,2025,44.12304188227445
6756,2020,48.54477255776993
6756,2021,47.49513140574956
6756,2022,38.637766113893875
6756,2023,44.866850554323264
6756,2024,34.40875272493389
6756,2025,41.362702719686986
6757,2020,45.784845318259464
6757,2021,42.92909074619588
6757,2022,53.519816194103825
6757,2023,51.920450342494696
6757,2024,53.822444603363664
6757,2025,41.93329857215112
6768,2021,46.03776447587022
6768,2022,45.958892046394276
6768,2023,52.48619149091837
6768,2024,51.82826046954305
6768,2025,43.55893423811961
6770,2020,49.532423277741685
6770,2021,51.424491222007696
6770,2022,44.22655837780037
6770,2023,45.03421477018317
6770,2024,35.2680266393275
6770,2025,51.307516448262895
6776,2020,57.88080371267241
6776,2021,44.58510681574141
6776,2022,47.96686537620881
6776,2023,51.990977974772676
6776,2024,47.473215112907134
6776,2025,43.7953038757123
6781,2021,55.92490925348122
6781,2022,39.0971465096821
6781,2023,46.319134982189986
6781,2024,49.17992471480671
6781,2025,45.879732764851724
6782,2020,42.550257813241835
6782,2021,55.483994350269725
6782,2022,51.464709658835645
6782,2023,43.334512647568346
6782,2024,39.28268489052531
6782,2025,47.96399753799518
6789,2021,47.95437245956104
6789,2022,38.31140461362481
6789,2023,46.160279795734084
6789,2024,46.932372750907106
6789,2025,46.256517053683645
6790,2020,38.28237360381393
6790,2021,48.02863204172977
6790,2022,40.420102651080136
6790,2023,50.952096787075654
6790,2024,46.715155041957544
6790,2025,47.33028102581893
6792,2020,34.33418419176436
6792,2021,53.460609057524756
6792,2022,38.763884638442086
6792,2023,48.59116181140117
6792,2024,38.55166999367253
6792,2025,41.13968935223324
6794,2020,47.14310424354238
6794,2021,62.626397748258604
6794,2022,62.747335068252795
6794,2023,62.14699341657348
6794,2024,53.75721321414901
6794,2025,52.78253710467393
6796,2021,50.71272987120066
6796,2022,45.16255115926359
6796,2023,39.43702489837741
6796,2024,38.070022628488154
6796,2025,46.34372765921787
6799,2020,48.723066427133425
6799,2021,53.277922704710434
6799,2022,41.257809680551254
6799,2023,47.29940843601737
6799,2024,36.222368953622166
6799,2025,39.397765060785176
6805,2020,38.58457365075138
6805,2021,56.47013667187478
6805,2022,47.75551061153343
6805,2023,50.30579621760679
6805,2024,50.76843561150986
6805,2025,54.171248993171666
6806,2020,41.397679594745824
6806,2021,49.29141048971841
6806,2022,42.26856915887087
6806,2023,42.7188503682315
6806,2024,41.432884175693935
6806,2025,37.42895558166941
6807,2022,44.65972618755518
6807,2023,51.708117563426704
6807,2024,56.35610285263988
6807,2025,39.745996347664615
6830,2021,50.18837906001968
6830,2022,45.81037989953682
6830,2023,48.40310377529593
6830,2024,42.05620950088729
6830,2025,46.56199369569133
6831,2021,44.40609983495671
6831,2022,45.27272950237044
6831,2023,57.10873321264314
6831,2024,48.79369559039134
6831,2025,51.18354752148278
6834,2021,45.227316494383544
6834,2022,43.21680901392842
6834,2023,42.359891734697534
6834,2024,36.49648068152948
6834,2025,37.504245592993094
6835,2021,59.782195061946766
6835,2022,62.898893042895715
6835,2023,45.412817875470424
6835,2024,45.48327067238762
6835,2025,46.18899021986183
6838,2021,36.81063784313604
6838,2022,44.89893527837496
6838,2023,41.41303701888973
6838,2024,34.60943069569175
6838,2025,34.52548659921065
6861,2021,57.36708499410307
6861,2022,46.8374748877007
6861,2023,37.333682510113505
6861,2024,37.93872535767936
6861,2025,45.19500460837754
6862,2024,41.75066470717803
6862,2025,43.55801571861143
6863,2023,41.16896396236411
6863,2024,44.76683763074658
6863,2025,39.0610379542898
6869,2022,44.85807389877687
6869,2023,48.48066358122358
6869,2024,46.56461879153491
6869,2025,38.27346670115045
6873,2021,
6873,2022,54.293316931299174
6873,2023,52.44588775256902
6873,2024,49.37202239680714
6873,2025,41.25874870226153
6885,2022,45.145980215770095
6885,2023,44.458134916613965
6885,2024,38.731374730894
6885,2025,38.86160737783083
6887,2025,42.98874793184599
6890,2024,47.934033452212105
6890,2025,38.701634091703234
6901,2022,38.38774227432399
6901,2023,41.349708385453056
6901,2024,39.049594313901544
6901,2025,35.59884266118845
6902,2023,39.88086275959299
6902,2024,46.115808232872176
6902,2025,43.2945269743073
6906,2022,29.322924345454197
6906,2023,46.91254728424492
6906,2024,41.38824523260081
6906,2025,34.965941571690365
6909,2023,49.02672810001918
6909,2024,53.049127501980294
6909,2025,42.78413122823526
6914,2023,54.85482774949437
6914,2024,42.59924065927028
6914,2025,49.52020748526819
6916,2022,45.5022759385426
6916,2023,43.430987622863896
6916,2024,49.46844970670791
6916,2025,37.69156670285285
6918,2023,47.9713772923086
6918,2024,51.46401655237562
6918,2025,43.71823306814632
6919,2022,23.47335269336169
6919,2023,57.162214886196
6919,2024,51.277679188673424
6919,2025,54.36834017714688
6923,2023,41.51819139022649
6923,2024,43.092364379984275
6923,2025,49.250376493565746
6928,2023,51.11365010911555
6928,2024,35.881194077604
6928,2025,36.17597575796176
6931,2022,
6931,2023,64.17414331141711
6931,2024,63.048501485068705
6931,2025,37.62582215299901
6933,2023,51.72461892681919
6933,2024,38.905425232587525
6933,2025,36.79194592742662
6934,2024,47.24893153607995
6934,2025,50.22761357572249
6936,2023,57.69241117879836
6936,2024,55.53611023371178
6936,2025,46.86771349058791
6937,2023,46.57748512209532
6937,2024,42.09349882542148
6937,2025,42.94358267434497
6944,2023,58.588292799674896
6944,2024,59.41584187897299
6944,2025,55.19507987933733
6952,2023,41.69296004149549
6952,2024,39.43730653115038
6952,2025,40.707687508012384
6957,2024,42.27393018993031
6957,2025,47.13901645699789
6958,2023,41.866348306868474
6958,2024,36.41101933855543
6958,2025,42.63124328709684
6962,2024,35.811077465895
6962,2025,40.58398750610109
6965,2025,39.09320244333219
6994,2023,45.49984725791142
6994,2024,51.1214983629535
6994,2025,39.876431797906235
7705,2023,4.01041274289374
7705,2024,47.33486934009366
7705,2025,32.27304375410645
7711,2024,34.860345403076344
7711,2025,47.92010344893978
7721,2023,68.48117755729369
7721,2024,48.53738512855881
7721,2025,40.551147686861974
7722,2024,46.108363506703114
7722,2025,43.58231597284156
7732,2024,48.74706999320597
7732,2025,52.68144853487613
7736,2024,46.24757971880936
7736,2025,39.49375416460588
7749,2025,34.5147833208306
7750,2024,54.90349413322282
7750,2025,55.16479798771751
7760,2024,37.45483015952147
7760,2025,54.697759180954826
7765,2024,41.183930314557514
7765,2025,43.09532795972617
7768,2025,52.582689847776805
7769,2024,58.74820537213403
7769,2025,65.86752044979443
7780,2024,53.343796077243255
7780,2025,47.901461048856675
7786,2024,59.4992608476374
7786,2025,49.18443267144077
7788,2024,38.9839609856834
7788,2025,41.5469134397318
7791,2024,34.07071944604581
7791,2025,49.569383150770456
7795,2024,39.268920648034005
7795,2025,50.39282286986542
7799,2024,40.266722875800994
7799,2025,52.485546604305604
7821,2025,47.09706191976273
7822,2025,53.98810114461551
8011,2020,51.419615328879736
8011,2021,41.877715745720714
8011,2022,37.925127151928876
8011,2023,48.662005011664405
8011,2024,41.99400483800021
8011,2025,47.79739379335926
8016,2020,50.804332898506615
8016,2021,52.28870462204885
8016,2022,42.50396596910759
8016,2023,52.612469330104375
8016,2024,43.93894307013516
8016,2025,47.70795414671971
8021,2020,51.57129730850075
8021,2021,50.91589474614088
8021,2022,46.566751009283486
8021,2023,44.90941775688648
8021,2024,44.558183973254714
8021,2025,57.93332470541474
8028,2020,45.22311872566935
8028,2021,46.20075292765309
8028,2022,45.11529151349919
8028,2023,47.67387884788974
8028,2024,48.106879708364715
8028,2025,44.47311191702677
8033,2020,54.72666421151226
8033,2021,43.92872116198247
8033,2022,55.59556637088904
8033,2023,41.83219181679019
8033,2024,37.01657597379879
8033,2025,49.69701237187398
8039,2020,52.982239770328746
8039,2021,48.25024922635408
8039,2022,50.07757524648421
8039,2023,53.025024509705815
8039,2024,40.95507747350959
8039,2025,49.66808239458967
8045,2020,61.395422344797225
8045,2021,62.58681439067994
8045,2022,54.258180849407346
8045,2023,60.87741156719579
8045,2024,45.66135429265755
8045,2025,43.00581103666059
8046,2020,57.23236998169234
8046,2021,55.91423440252814
8046,2022,41.416471164789634
8046,2023,48.74096912077463
8046,2024,40.63179026088988
8046,2025,53.18492176736355
8070,2020,53.538656038937816
8070,2021,49.18660517492904
8070,2022,48.60994745321334
8070,2023,54.84041332625453
8070,2024,47.502460202434634
8070,2025,47.141601866077686
8072,2020,35.20444021247045
8072,2021,42.9605271350699
8072,2022,35.50420434748688
8072,2023,46.44545800224889
8072,2024,42.61558772820621
8072,2025,36.49501945005838
8081,2020,52.489441354592614
8081,2021,51.181308677342486
8081,2022,44.02539273232422
8081,2023,57.19093279301846
8081,2024,49.28398521164796
8081,2025,49.53275344343845
8101,2020,42.16230109391082
8101,2021,41.385513470555985
8101,2022,37.95076062464708
8101,2023,36.79931452339349
8101,2024,41.38239620843825
8101,2025,41.02062905771715
8103,2020,53.99263326205845
8103,2021,48.30765522969429
8103,2022,42.9524878024635
8103,2023,53.98572053734805
8103,2024,44.64883484608195
8103,2025,50.013352253870664
8104,2020,46.14939191829223
8104,2021,50.449532976303985
8104,2022,39.27398197159936
8104,2023,47.59009330758396
8104,2024,42.89443436749028
8104,2025,37.69713459240388
8105,2020,45.020904805316974
8105,2021,49.09074506571112
8105,2022,43.591677059498394
8105,2023,45.64192965461223
8105,2024,40.454597274272864
8105,2025,40.60011885636787
8110,2020,47.2990709522736
8110,2021,49.2594023039836
8110,2022,43.53817467183585
8110,2023,47.47234017732275
8110,2024,40.5235593680219
8110,2025,53.86943874436706
8112,2020,53.8213161408089
8112,2021,58.12018110047192
8112,2022,49.06439084561819
8112,2023,59.1087846337737
8112,2024,48.38576115023903
8112,2025,47.048471047935955
8114,2020,49.6159708007121
8114,2021,49.90201828042516
8114,2022,42.565180527559725
8114,2023,48.37316403646999
8114,2024,57.97127167538576
8114,2025,38.73747341613206
8131,2020,55.59057649148188
8131,2021,54.74803932664349
8131,2022,51.017276791930726
8131,2023,49.90649768629463
8131,2024,42.14032308529509
8131,2025,55.62583980914547
8150,2020,52.37061269572535
8150,2021,53.38525494802889
8150,2022,47.108930947804744
8150,2023,58.168200792841496
8150,2024,44.27801853842327
8150,2025,52.567689784296135
8163,2020,50.51671540109137
8163,2021,53.73406370783485
8163,2022,46.22661636096761
8163,2023,58.63176658846436
8163,2024,41.2296577092035
8163,2025,45.8755121444509
8201,2020,47.34209792708899
8201,2021,44.177047357686575
8201,2022,35.48530378544675
8201,2023,45.65697815312793
8201,2024,43.100305487840174
8201,2025,43.85868797620083
8210,2020,44.9553611143616
8210,2021,50.51011442814003
8210,2022,49.96938155613214
8210,2023,55.540498440398956
8210,2024,43.87948013528675
8210,2025,57.25826755707401
8213,2020,56.48484589835901
8213,2021,54.34701699067614
8213,2022,52.615740411259964
8213,2023,56.63053813839558
8213,2024,45.9547676762481
8213,2025,50.95596081467223
8215,2020,52.34662840266957
8215,2021,47.51726348115645
8215,2022,44.551722584966654
8215,2023,47.14404233482573
8215,2024,45.40542691701154
8215,2025,43.05197273102457
8222,2020,40.183555678568204
8222,2021,41.51747646585089
8222,2022,42.20887700039991
8222,2023,42.31240883721683
8222,2024,36.11479707287792
8222,2025,37.50815021391598
8249,2020,52.692624914705924
8249,2021,50.00474082217314
8249,2022,47.582362963810354
8249,2023,45.405559127360384
8249,2024,45.83881889612318
8249,2025,42.215700829813514
8261,2020,49.96750971052175
8261,2021,50.80315992071052
8261,2022,45.60553607019059
8261,2023,39.48981262583993
8261,2024,44.95557446615252
8261,2025,48.48420390184549
8271,2020,48.941358049956364
8271,2021,50.01054968479167
8271,2022,48.285237955540445
8271,2023,54.06070494139087
8271,2024,44.983029081131264
8271,2025,56.23175732294657
8341,2020,44.10822340026501
8341,2021,44.50639466021251
8341,2022,43.218928353294466
8341,2023,42.28188538532438
8341,2024,39.23760099593624
8341,2025,44.812048661548495
8367,2020,49.221141401689046
8367,2021,44.305014131384915
8367,2022,42.30274121163459
8367,2023,47.35539278311488
8367,2024,44.99447408734676
8367,2025,45.31273600285519
8374,2020,44.85824267268332
8374,2021,41.49915161656848
8374,2022,44.41651189578236
8374,2023,37.12040387916345
8374,2024,44.23702554115593
8374,2025,34.42910977947678
8404,2020,46.021713089763935
8404,2021,44.19764748632796
8404,2022,47.79040404072942
8404,2023,42.977057142285716
8404,2024,44.630756529387455
8404,2025,43.91670717404754
8411,2020,54.31234582553182
8411,2021,62.84802579978116
8411,2022,51.08052841719023
8411,2023,59.26393250491134
8411,2024,52.24803771529685
8411,2025,61.168320889276295
8422,2020,55.3694719982716
8422,2021,55.50170092741656
8422,2022,46.73853282485425
8422,2023,50.963112520506854
8422,2024,43.515886421117465
8422,2025,57.85710001039033
8429,2020,44.61834134817164
8429,2021,42.01441309353845
8429,2022,44.31836563995535
8429,2023,46.037501739298236
8429,2024,42.010700596507775
8429,2025,36.150204857078336
8438,2020,50.37946321800838
8438,2021,54.59566798283994
8438,2022,37.74728572263451
8438,2023,46.1187752690592
8438,2024,39.254267736903834
8438,2025,44.65672323270462
8442,2020,52.645574510991416
8442,2021,44.37917732998888
8442,2022,54.7633863103595
8442,2023,49.08875878161232
8442,2024,42.170239245112064
8442,2025,43.87734658379228
8443,2020,54.282681547753995
8443,2021,57.33994084765643
8443,2022,55.65245121629
8443,2023,64.76262443808965
8443,2024,46.86888087726396
8443,2025,55.94181797584773
8454,2020,51.65014752243367
8454,2021,53.85997487423199
8454,2022,43.86938114296332
8454,2023,40.990116487327334
8454,2024,37.099490393430145
8454,2025,40.59949733002477
8462,2020,45.91595316610084
8462,2021,43.50848390436303
8462,2022,44.43022942753846
8462,2023,45.740409581884045
8462,2024,37.44355583453315
8462,2025,49.25352516355512
8463,2020,40.53218334805425
8463,2021,38.28157290319408
8463,2022,43.53853530529314
8463,2023,41.8651462853421
8463,2024,37.57476957625768
8463,2025,45.87603926417196
8464,2020,50.57619392214128
8464,2021,52.72234611762916
8464,2022,45.13768781092628
8464,2023,53.58740861806891
8464,2024,47.95452967531873
8464,2025,46.793698174249826
8466,2020,59.38743738692119
8466,2021,50.838613257329094
8466,2022,47.02338203159493
8466,2023,53.20080437141736
8466,2024,42.268770931194844
8466,2025,38.49718271407464
8467,2020,39.933221817690715
8467,2021,39.6068106033202
8467,2022,46.57475436783211
8467,2023,47.01431314753926
8467,2024,43.93976002633821
8467,2025,39.81615087776301
8473,2020,41.129339899107556
8473,2021,41.29762410567176
8473,2022,44.706020753362644
8473,2023,44.614776245670946
8473,2024,42.702240821040334
8473,2025,48.35908438501808
8476,2020,45.989885021196464
8476,2021,48.95651522860423
8476,2022,45.652432661686156
8476,2023,42.55665521413317
8476,2024,40.2546025415995
8476,2025,41.8728391361062
8478,2020,45.738866617644
8478,2021,49.41866411416648
8478,2022,47.42707813181146
8478,2023,40.8771844229505
8478,2024,36.420039982771165
8478,2025,44.44765751018033
8481,2020,52.236529044344394
8481,2021,47.80936775231594
8481,2022,43.721514942933034
8481,2023,45.016785339668964
8481,2024,40.77439601685671
8481,2025,39.32019475927302
8482,2020,44.24082500532893
8482,2021,38.645438501930066
8482,2022,49.67967665012715
8482,2023,52.71803840147673
8482,2024,54.75178833750795
8482,2025,37.42089163720083
8488,2020,45.69772652582572
8488,2021,47.68473443766657
8488,2022,47.14473108147999
8488,2023,49.214092459229086
8488,2024,38.66488655487359
8488,2025,40.57782090818047
8499,2020,48.223688468957945
8499,2021,51.48262214501999
8499,2022,44.71782407933622
8499,2023,52.13527885271694
8499,2024,45.015448300676155
8499,2025,52.56320484204216
8926,2020,47.362683051808524
8926,2021,48.81010757246636
8926,2022,45.56433620697176
8926,2023,49.934364551577985
8926,2024,46.2499756522388
8926,2025,52.09419935006704
8940,2020,45.49188792144117
8940,2021,46.0055122362982
8940,2022,44.197723520168246
8940,2023,46.03385040972612
8940,2024,44.95661318063998
8940,2025,43.096590955037136
8996,2020,45.4342289853228
8996,2021,50.60361139426031
8996,2022,52.751320581992594
8996,2023,46.31583627714659
8996,2024,47.126949313554704
8996,2025,49.31922825912216
9103,2020,53.39636432424322
9103,2021,32.9414395730721
9103,2022,40.19694525662809
9103,2023,34.459888669880314
9103,2024,34.61668866756931
9103,2025,33.9585613320604
910322,2020,46.81876076872202
910322,2021,49.94571053565493
910322,2022,52.39326578624574
910322,2023,39.40646161602444
910322,2024,48.785709163449674
910322,2025,53.61912171600163
9105,2020,44.17238089127931
9105,2021,40.03653228098866
9105,2022,41.665102633180325
9105,2023,43.733810920594976
9105,2024,50.33525424490816
9105,2025,37.97942632128012
910861,2020,47.63831734211054
910861,2021,39.624187896949984
910861,2022,54.04240159944774
910861,2023,37.27599110718923
910861,2024,51.87129747337905
910861,2025,36.46915806077504
9110,2020,47.27145085785358
9110,2021,49.58796024717631
9110,2022,60.19406827083985
9110,2023,54.536305107387044
9110,2024,61.99377851816427
9110,2025,55.98309219216164
911608,2020,51.84645550909441
911608,2021,44.69767682994246
911608,2022,50.60976630158196
911608,2023,52.37349655087204
911608,2024,49.68449744154014
911608,2025,44.50021925267933
911622,2020,47.241826799869244
911622,2021,40.23553459891272
911622,2022,42.9867595754763
911622,2023,57.244708557203644
911622,2024,50.62604755767336
911622,2025,56.54607070590253
911868,2020,43.32766808299532
911868,2021,34.35664416124828
911868,2022,43.241381382196806
911868,2023,51.959231317466475
911868,2024,46.2538842129344
911868,2025,47.37373838721362
912000,2020,44.89330446272787
912000,2021,40.65049377456983
912000,2022,42.007969707912885
912000,2023,36.1408547209662
912000,2024,39.156102744847246
912000,2025,41.255642339936
9136,2020,43.08392336772724
9136,2021,30.974881466533613
9136,2022,48.78041220075232
9136,2023,49.57450422767247
9136,2024,46.28812692919049
9136,2025,48.119959372654115
9802,2020,47.33771916731492
9802,2021,46.75160967607119
9802,2022,59.37416872826687
9802,2023,46.209766688433994
9802,2024,46.17234613905196
9802,2025,42.94708643417263
9902,2020,48.53767402271548
9902,2021,43.55316710534573
9902,2022,45.89082837148761
9902,2023,41.95125328132439
9902,2024,36.49040634662712
9902,2025,39.024361374347144
9904,2020,48.184614233804766
9904,2021,49.69630374773805
9904,2022,51.5420796749845
9904,2023,47.899991306131916
9904,2024,53.2599998426079
9904,2025,45.6550965101572
9905,2020,55.44730308570995
9905,2021,55.83142525849425
9905,2022,50.32880132035409
9905,2023,48.14825589272327
9905,2024,46.94934805160441
9905,2025,44.91867317011016
9906,2020,49.747129063476294
9906,2021,53.52016213591253
9906,2022,47.068375873657686
9906,2023,52.906110718161216
9906,2024,50.64111182292084
9906,2025,37.52091367966407
9907,2020,51.59069285507447
9907,2021,51.675500735194845
9907,2022,49.24945261165829
9907,2023,49.221857187264135
9907,2024,44.773222943260954
9907,2025,51.157904199389726
9908,2020,59.277857604661094
9908,2021,48.577652164639055
9908,2022,41.276386418264956
9908,2023,50.78498716366629
9908,2024,44.97731992857255
9908,2025,51.297178626924364
9910,2020,52.56695339939207
9910,2021,50.50493757630922
9910,2022,50.59413795968786
9910,2023,46.84782452510955
9910,2024,46.73870337574335
9910,2025,45.063587034943424
9911,2020,55.51608627599712
9911,2021,50.2097923071543
9911,2022,49.63039889293764
9911,2023,56.58322346167612
9911,2024,49.47507240301805
9911,2025,49.22396602057727
9912,2020,58.304620381355434
9912,2021,50.7734863518176
9912,2022,51.01968882711646
9912,2023,53.8510586908481
9912,2024,49.41267051007625
9912,2025,54.2404136550873
9914,2020,52.499887778561195
9914,2021,55.187376114857166
9914,2022,44.42402160230818
9914,2023,47.24536532595163
9914,2024,40.42656134206926
9914,2025,40.998865800253796
9917,2020,54.101060282059166
9917,2021,61.471951952716864
9917,2022,51.403803480125525
9917,2023,59.928236417721926
9917,2024,52.46990621708261
9917,2025,44.9858677962744
9918,2020,59.772985784844614
9918,2021,50.86911096351209
9918,2022,45.26236752760936
9918,2023,46.89375941290504
9918,2024,50.41510575463006
9918,2025,51.53360853525661
9919,2020,43.12475454737561
9919,2021,36.84403015681931
9919,2022,39.39967257321195
9919,2023,47.431423209377684
9919,2024,36.49760275776216
9919,2025,38.34128780715789
9921,2020,46.397875115099886
9921,2021,52.13193262397386
9921,2022,43.39454481897234
9921,2023,43.5532093965922
9921,2024,39.14094163830129
9921,2025,42.10869627930864
9924,2020,53.545285764054256
9924,2021,47.0774701370489
9924,2022,57.07361674505601
