coid,year_q,RSI
1108 幸福,2025Q2,46.477097434941975
1108 幸福,2025Q3,57.8967084753293
1108 幸福,2025Q4,50.46721587345717
1109 信大,2020Q1,50.5602200825068
1109 信大,2020Q2,56.961907224231766
1109 信大,2020Q3,51.70057210908296
1109 信大,2020Q4,48.35958404651885
1109 信大,2021Q1,91.24434255372883
1109 信大,2021Q2,52.096541836422396
1109 信大,2021Q3,41.20079391515709
1109 信大,2021Q4,83.98360876382051
1109 信大,2022Q1,70.4098876854214
1109 信大,2022Q2,47.26828413286988
1109 信大,2022Q3,9.82622231137106
1109 信大,2022Q4,36.50207476660673
1109 信大,2023Q1,58.3929575403615
1109 信大,2023Q2,50.303888977251155
1109 信大,2023Q3,31.867253630484367
1109 信大,2023Q4,59.32419379712115
1109 信大,2024Q1,71.53555534619915
1109 信大,2024Q2,55.98342690910877
1109 信大,2024Q3,75.97603681968835
1109 信大,2024Q4,14.231411668257843
1109 信大,2025Q1,35.017872836643356
1109 信大,2025Q2,46.353608993136646
1109 信大,2025Q3,43.417714748588885
1109 信大,2025Q4,44.07499766993408
1110 東泥,2020Q1,54.17394339085353
1110 東泥,2020Q2,55.31585949112839
1110 東泥,2020Q3,55.55038196365922
1110 東泥,2020Q4,62.35057384912771
1110 東泥,2021Q1,45.467667642330326
1110 東泥,2021Q2,45.56646006520336
1110 東泥,2021Q3,63.275823262514464
1110 東泥,2021Q4,55.8152449947139
1110 東泥,2022Q1,62.15183240921935
1110 東泥,2022Q2,48.60859944783261
1110 東泥,2022Q3,29.902445187393585
1110 東泥,2022Q4,78.01885154880566
1110 東泥,2023Q1,36.874127017765936
1110 東泥,2023Q2,55.42894858704146
1110 東泥,2023Q3,44.89682716458886
1110 東泥,2023Q4,44.19918281990285
1110 東泥,2024Q1,45.80513006056709
1110 東泥,2024Q2,47.53484039288028
1110 東泥,2024Q3,53.602960248097745
1110 東泥,2024Q4,42.896025503600235
1110 東泥,2025Q1,32.801165462040046
1110 東泥,2025Q2,47.15350380989231
1110 東泥,2025Q3,30.721896596182006
1110 東泥,2025Q4,50.193867538755164
1201 味全,2020Q1,54.49921859642078
1201 味全,2020Q2,60.93562455552026
1201 味全,2020Q3,27.009569905616786
1201 味全,2020Q4,69.86739020019695
1201 味全,2021Q1,56.68679789555717
1201 味全,2021Q2,45.92863040550324
1201 味全,2021Q3,71.98528386294531
1201 味全,2021Q4,60.40471829054931
1201 味全,2022Q1,42.50087707234495
1201 味全,2022Q2,38.30089406070803
1201 味全,2022Q3,27.20718657935016
1201 味全,2022Q4,48.81824311651297
1201 味全,2023Q1,42.526897875766636
1201 味全,2023Q2,48.835673986488196
1201 味全,2023Q3,33.754487990741495
1201 味全,2023Q4,42.44873363272131
1201 味全,2024Q1,52.61808021330475
1201 味全,2024Q2,47.555547946314405
1201 味全,2024Q3,68.52192331969206
1201 味全,2024Q4,44.361028785285384
1201 味全,2025Q1,26.736023079049488
1201 味全,2025Q2,53.09089901067821
1201 味全,2025Q3,41.15144695743646
1201 味全,2025Q4,31.268430669741548
1203 味王,2020Q1,48.26526080722335
1203 味王,2020Q2,66.98296133907908
1203 味王,2020Q3,49.17540239642246
1203 味王,2020Q4,46.11540690693462
1203 味王,2021Q1,63.55807267399555
1203 味王,2021Q2,40.03653529443576
1203 味王,2021Q3,53.38583028973404
1203 味王,2021Q4,49.56564228398418
1203 味王,2022Q1,54.002350331418256
1203 味王,2022Q2,49.12247834752111
1203 味王,2022Q3,29.234351054007114
1203 味王,2022Q4,52.8426046541972
1203 味王,2023Q1,71.10879397957441
1203 味王,2023Q2,67.56809971126785
1203 味王,2023Q3,58.371625388811324
1203 味王,2023Q4,91.10854839970219
1203 味王,2024Q1,33.59899726901029
1203 味王,2024Q2,61.12457251362632
1203 味王,2024Q3,52.18215686857047
1203 味王,2024Q4,34.771632129095494
1203 味王,2025Q1,47.907663389501934
1203 味王,2025Q2,54.90407458643474
1203 味王,2025Q3,56.473861175068905
1203 味王,2025Q4,50.516715022029324
1210 大成,2020Q1,49.8725392074229
1210 大成,2020Q2,46.64500770993584
1210 大成,2020Q3,37.11530315502613
1210 大成,2020Q4,75.25794675003048
1210 大成,2021Q1,72.8334553493404
1210 大成,2021Q2,61.95536927755647
1210 大成,2021Q3,51.522685435309846
1210 大成,2021Q4,72.66730375496448
1210 大成,2022Q1,54.322248398615315
1210 大成,2022Q2,43.98237861319046
1210 大成,2022Q3,14.771535937500465
1210 大成,2022Q4,60.09771993024214
1210 大成,2023Q1,66.19857625466203
1210 大成,2023Q2,56.26580773858944
1210 大成,2023Q3,39.35317871372151
1210 大成,2023Q4,60.48693749020657
1210 大成,2024Q1,45.26703064100824
1210 大成,2024Q2,52.08092575956189
1210 大成,2024Q3,49.94586225524114
1210 大成,2024Q4,40.46195617649928
1210 大成,2025Q1,62.01332157499333
1210 大成,2025Q2,68.5807157637583
1210 大成,2025Q3,31.717010256870452
1210 大成,2025Q4,43.25317869320766
1213 大飲,2020Q1,55.143860306303516
1213 大飲,2020Q2,51.65241288622293
1213 大飲,2020Q3,60.284804214117536
1213 大飲,2020Q4,50.595167624755064
1213 大飲,2021Q1,73.06138695254288
1213 大飲,2021Q2,51.30856073756414
1213 大飲,2021Q3,40.31765959202453
1213 大飲,2021Q4,61.755802356890314
1213 大飲,2022Q1,51.16213551707892
1213 大飲,2022Q2,42.23047935519501
1213 大飲,2022Q3,39.64434923269966
1213 大飲,2022Q4,55.08900020298439
1213 大飲,2023Q1,46.582270930616296
1213 大飲,2023Q2,43.435998211707485
1213 大飲,2023Q3,49.218682786258825
1213 大飲,2023Q4,44.482850514615784
1213 大飲,2024Q1,55.914121738620416
1213 大飲,2024Q2,69.45897593201703
1213 大飲,2024Q3,46.70026950816932
1213 大飲,2024Q4,52.89662591044938
1213 大飲,2025Q1,40.76521029808019
1213 大飲,2025Q2,49.57948218507458
1213 大飲,2025Q3,44.073748753255074
1213 大飲,2025Q4,49.786623205679646
1215 卜蜂,2020Q1,55.804563241265036
1215 卜蜂,2020Q2,51.52200587905654
1215 卜蜂,2020Q3,43.826497518791655
1215 卜蜂,2020Q4,66.28128747310082
1215 卜蜂,2021Q1,71.76681761120675
1215 卜蜂,2021Q2,66.19201312271962
1215 卜蜂,2021Q3,50.334356585408536
1215 卜蜂,2021Q4,60.431090570459624
1215 卜蜂,2022Q1,40.0190571386399
1215 卜蜂,2022Q2,44.18663095329933
1215 卜蜂,2022Q3,49.55145463461918
1215 卜蜂,2022Q4,58.18660205939099
1215 卜蜂,2023Q1,58.80367230098279
1215 卜蜂,2023Q2,52.92528528870024
1215 卜蜂,2023Q3,37.66577320126881
1215 卜蜂,2023Q4,51.57657969853015
1215 卜蜂,2024Q1,85.948045546798
1215 卜蜂,2024Q2,54.80482637154681
1215 卜蜂,2024Q3,48.12278372073664
1215 卜蜂,2024Q4,17.5575897355227
1215 卜蜂,2025Q1,39.0513471795732
1215 卜蜂,2025Q2,84.25221025218656
1215 卜蜂,2025Q3,65.91093591080114
1215 卜蜂,2025Q4,35.837921290024354
1216 統一,2020Q1,42.81767862318425
1216 統一,2020Q2,46.99139003743852
1216 統一,2020Q3,33.58630458454947
1216 統一,2020Q4,66.59295414668156
1216 統一,2021Q1,69.63676335868598
1216 統一,2021Q2,48.14643930322315
1216 統一,2021Q3,41.53354218652028
1216 統一,2021Q4,52.912711305420956
1216 統一,2022Q1,42.49186633784549
1216 統一,2022Q2,60.48276529183855
1216 統一,2022Q3,66.64685001828191
1216 統一,2022Q4,71.27850789196157
1216 統一,2023Q1,79.0730794849489
1216 統一,2023Q2,53.50342257045746
1216 統一,2023Q3,41.81412754752556
1216 統一,2023Q4,65.10664860680522
1216 統一,2024Q1,60.01701555504786
1216 統一,2024Q2,53.38850719533303
1216 統一,2024Q3,47.0419793767836
1216 統一,2024Q4,32.467230644774794
1216 統一,2025Q1,43.41980002903053
1216 統一,2025Q2,59.077294534669456
1216 統一,2025Q3,47.94617793673562
1216 統一,2025Q4,50.23851654279677
1217 愛之味,2020Q1,48.61151580438808
1217 愛之味,2020Q2,56.11853179072423
1217 愛之味,2020Q3,39.05563890850556
1217 愛之味,2020Q4,79.37314328907078
1217 愛之味,2021Q1,54.71842250198501
1217 愛之味,2021Q2,47.31778236315957
1217 愛之味,2021Q3,57.44412686516904
1217 愛之味,2021Q4,80.67369860073524
1217 愛之味,2022Q1,64.3648029408683
1217 愛之味,2022Q2,42.60449196243666
1217 愛之味,2022Q3,40.7916084379173
1217 愛之味,2022Q4,50.43536920737477
1217 愛之味,2023Q1,57.18705412782579
1217 愛之味,2023Q2,76.43723724713276
1217 愛之味,2023Q3,38.177195132832104
1217 愛之味,2023Q4,70.28475754779393
1217 愛之味,2024Q1,55.476155004398834
1217 愛之味,2024Q2,75.4162551733573
1217 愛之味,2024Q3,66.78455567538467
1217 愛之味,2024Q4,42.57517203811939
1217 愛之味,2025Q1,32.13734168445105
1217 愛之味,2025Q2,41.50438163287248
1217 愛之味,2025Q3,36.4091108899173
1217 愛之味,2025Q4,45.236742082745266
1218 泰山,2020Q1,58.5745386963856
1218 泰山,2020Q2,47.04591021068196
1218 泰山,2020Q3,14.46849676286472
1218 泰山,2020Q4,69.20849053909343
1218 泰山,2021Q1,63.42399534448984
1218 泰山,2021Q2,52.799486640225254
1218 泰山,2021Q3,38.09029764143311
1218 泰山,2021Q4,60.88884833790132
1218 泰山,2022Q1,58.198324297637605
1218 泰山,2022Q2,54.903229349210626
1218 泰山,2022Q3,62.85536581870902
1218 泰山,2022Q4,31.15105460903782
1218 泰山,2023Q1,39.95964748922904
1218 泰山,2023Q2,32.06523838961583
1218 泰山,2023Q3,23.185491045524927
1218 泰山,2023Q4,64.15566286373038
1218 泰山,2024Q1,55.91435569144318
1218 泰山,2024Q2,47.02317210386144
1218 泰山,2024Q3,68.14414084563313
1218 泰山,2024Q4,26.43918738826454
1218 泰山,2025Q1,42.17814419131983
1218 泰山,2025Q2,52.34544110369524
1218 泰山,2025Q3,57.71773264350529
1218 泰山,2025Q4,51.18355326318825
1219 福壽,2020Q1,54.88380795832926
1219 福壽,2020Q2,54.7068447156579
1219 福壽,2020Q3,37.49072388414622
1219 福壽,2020Q4,63.74289224606615
1219 福壽,2021Q1,72.0970899134395
1219 福壽,2021Q2,52.22899545173432
1219 福壽,2021Q3,57.81947823379271
1219 福壽,2021Q4,70.4429223446722
1219 福壽,2022Q1,44.35515117906404
1219 福壽,2022Q2,39.5116900154778
1219 福壽,2022Q3,35.64216634581869
1219 福壽,2022Q4,40.44953200312066
1219 福壽,2023Q1,57.86997587734266
1219 福壽,2023Q2,61.562092857038195
1219 福壽,2023Q3,42.010024258767274
1219 福壽,2023Q4,43.86836182379146
1219 福壽,2024Q1,48.72662349118501
1219 福壽,2024Q2,70.58005961025978
1219 福壽,2024Q3,74.86258628490052
1219 福壽,2024Q4,19.004889313854626
1219 福壽,2025Q1,30.385474425596254
1219 福壽,2025Q2,55.284942421520626
1219 福壽,2025Q3,48.22726162358485
1219 福壽,2025Q4,41.28367942617944
1220 台榮,2020Q1,55.15332535830796
1220 台榮,2020Q2,65.26272507460715
1220 台榮,2020Q3,49.15593596107465
1220 台榮,2020Q4,56.09782770136904
1220 台榮,2021Q1,85.13199507525992
1220 台榮,2021Q2,47.8208352866301
1220 台榮,2021Q3,49.91869981422237
1220 台榮,2021Q4,60.717107410467065
1220 台榮,2022Q1,53.60851788408397
1220 台榮,2022Q2,34.18881501085451
1220 台榮,2022Q3,29.006186622243153
1220 台榮,2022Q4,64.26719866545231
1220 台榮,2023Q1,42.66360008224417
1220 台榮,2023Q2,38.98668727422334
1220 台榮,2023Q3,37.56594686750201
1220 台榮,2023Q4,53.08771464030264
1220 台榮,2024Q1,72.29597761813271
1220 台榮,2024Q2,51.61760922200065
1220 台榮,2024Q3,45.29745401002486
1220 台榮,2024Q4,48.25174951982142
1220 台榮,2025Q1,23.562192896979568
1220 台榮,2025Q2,55.87309409510396
1220 台榮,2025Q3,43.20832457798191
1220 台榮,2025Q4,40.57792743023007
1225 福懋油,2020Q1,53.85916954019637
1225 福懋油,2020Q2,52.87769601291733
1225 福懋油,2020Q3,28.962475906293317
1225 福懋油,2020Q4,63.42690771504302
1225 福懋油,2021Q1,93.03358466014727
1225 福懋油,2021Q2,46.250375337472356
1225 福懋油,2021Q3,75.47760854594155
1225 福懋油,2021Q4,84.40441010956819
1225 福懋油,2022Q1,51.54956446298522
1225 福懋油,2022Q2,46.60132594247795
1225 福懋油,2022Q3,57.90334288820903
1225 福懋油,2022Q4,64.43898170944775
1225 福懋油,2023Q1,59.892462147669875
1225 福懋油,2023Q2,35.58645469959798
1225 福懋油,2023Q3,59.57680381902599
1225 福懋油,2023Q4,54.790274315714505
1225 福懋油,2024Q1,62.11658238251203
1225 福懋油,2024Q2,87.49631579743445
1225 福懋油,2024Q3,31.8675028057398
1225 福懋油,2024Q4,13.886348164830789
1225 福懋油,2025Q1,24.47080090577899
1225 福懋油,2025Q2,54.37729147001659
1225 福懋油,2025Q3,52.372083400349226
1225 福懋油,2025Q4,22.797037166299873
1227 佳格,2020Q1,51.123411324493325
1227 佳格,2020Q2,41.57382813610275
1227 佳格,2020Q3,23.499158630999855
1227 佳格,2020Q4,62.208005058499126
1227 佳格,2021Q1,60.156312028237416
1227 佳格,2021Q2,51.970069314748635
1227 佳格,2021Q3,49.25892115069214
1227 佳格,2021Q4,50.68777799645887
1227 佳格,2022Q1,50.565709718763074
1227 佳格,2022Q2,47.772840569760305
1227 佳格,2022Q3,34.54597665371545
1227 佳格,2022Q4,55.75507227835287
1227 佳格,2023Q1,48.75773399872622
1227 佳格,2023Q2,57.49571556373321
1227 佳格,2023Q3,34.67717356861185
1227 佳格,2023Q4,48.788361757135334
1227 佳格,2024Q1,63.526504320092116
1227 佳格,2024Q2,58.564599215457626
1227 佳格,2024Q3,75.54169092976
1227 佳格,2024Q4,30.647227118146013
1227 佳格,2025Q1,28.937944626215412
1227 佳格,2025Q2,41.862194686366514
1227 佳格,2025Q3,45.0945492550822
1227 佳格,2025Q4,39.70774123067517
1229 聯華,2020Q1,60.51258167605338
1229 聯華,2020Q2,52.93193577156473
1229 聯華,2020Q3,37.178959617935575
1229 聯華,2020Q4,70.75009800138724
1229 聯華,2021Q1,85.73506487530851
1229 聯華,2021Q2,59.08805614824678
1229 聯華,2021Q3,65.33221808392528
1229 聯華,2021Q4,83.5828061077216
1229 聯華,2022Q1,46.648688743231894
1229 聯華,2022Q2,48.826284637864994
1229 聯華,2022Q3,18.062294022160682
1229 聯華,2022Q4,65.11083828439071
1229 聯華,2023Q1,59.49114664586668
1229 聯華,2023Q2,75.9821686543539
1229 聯華,2023Q3,59.156346717321014
1229 聯華,2023Q4,57.60123694162931
1229 聯華,2024Q1,56.70141813535604
1229 聯華,2024Q2,60.68057674602853
1229 聯華,2024Q3,65.33888193130653
1229 聯華,2024Q4,24.93480378753163
1229 聯華,2025Q1,28.822321679485146
1229 聯華,2025Q2,38.582834694605666
1229 聯華,2025Q3,54.87747704440675
1229 聯華,2025Q4,49.2092099780883
1231 聯華食,2020Q1,55.74420011043838
1231 聯華食,2020Q2,74.17506695546237
1231 聯華食,2020Q3,38.66005310103779
1231 聯華食,2020Q4,83.44924334288008
1231 聯華食,2021Q1,94.67551972960692
1231 聯華食,2021Q2,63.83838859166646
1231 聯華食,2021Q3,42.447955995910675
1231 聯華食,2021Q4,59.97388557404386
1231 聯華食,2022Q1,58.58385799529504
1231 聯華食,2022Q2,59.68796073667407
1231 聯華食,2022Q3,41.1246308958659
1231 聯華食,2022Q4,65.77368535325387
1231 聯華食,2023Q1,67.60807551908907
1231 聯華食,2023Q2,72.66481849584177
1231 聯華食,2023Q3,55.04859911253747
1231 聯華食,2023Q4,36.99929608546371
1231 聯華食,2024Q1,67.907012367742
1231 聯華食,2024Q2,83.22283120393679
1231 聯華食,2024Q3,54.24747541476294
1231 聯華食,2024Q4,78.72157765706757
1231 聯華食,2025Q1,36.93261845569239
1231 聯華食,2025Q2,60.279251635526165
1231 聯華食,2025Q3,38.48298246467524
1231 聯華食,2025Q4,42.64287070562311
1232 大統益,2020Q1,47.41482352699599
1232 大統益,2020Q2,56.62450453351047
1232 大統益,2020Q3,45.94144937231922
1232 大統益,2020Q4,76.39425496884195
1232 大統益,2021Q1,64.20243930146394
1232 大統益,2021Q2,50.9272574931365
1232 大統益,2021Q3,44.188269335398154
1232 大統益,2021Q4,59.7162013391218
1232 大統益,2022Q1,55.22438929826784
1232 大統益,2022Q2,47.54439647810831
1232 大統益,2022Q3,41.7144466921781
1232 大統益,2022Q4,44.875353212437034
1232 大統益,2023Q1,59.46146110693598
1232 大統益,2023Q2,51.42691239172061
1232 大統益,2023Q3,23.51539044313413
1232 大統益,2023Q4,40.44902959027654
1232 大統益,2024Q1,76.73868460034862
1232 大統益,2024Q2,52.987498850348736
1232 大統益,2024Q3,72.81714814195716
1232 大統益,2024Q4,62.17491901781674
1232 大統益,2025Q1,42.62553652654064
1232 大統益,2025Q2,49.34019957259441
1232 大統益,2025Q3,44.74228367236379
1232 大統益,2025Q4,46.89880872514138
1233 天仁,2020Q1,39.78796269747932
1233 天仁,2020Q2,56.809778409462616
1233 天仁,2020Q3,51.448187785025866
1233 天仁,2020Q4,60.74723276629872
1233 天仁,2021Q1,53.676001957723216
1233 天仁,2021Q2,52.73740725251766
1233 天仁,2021Q3,40.27851952840555
1233 天仁,2021Q4,61.56359269698655
1233 天仁,2022Q1,52.64144837973148
1233 天仁,2022Q2,52.72238430356059
1233 天仁,2022Q3,50.65233323665762
1233 天仁,2022Q4,56.18034091087139
1233 天仁,2023Q1,54.785587364394026
1233 天仁,2023Q2,80.73185069485704
1233 天仁,2023Q3,35.87184755154822
1233 天仁,2023Q4,43.39519969893607
1233 天仁,2024Q1,41.055940215790955
1233 天仁,2024Q2,54.451584713131126
1233 天仁,2024Q3,65.48481915660011
1233 天仁,2024Q4,45.11019309914939
1233 天仁,2025Q1,70.09701249835783
1233 天仁,2025Q2,49.30725713092776
1233 天仁,2025Q3,48.92099667813396
1233 天仁,2025Q4,58.20443877897487
1234 黑松,2020Q1,43.568643533886245
1234 黑松,2020Q2,58.925890275217576
1234 黑松,2020Q3,42.98492342118806
1234 黑松,2020Q4,38.99227037346194
1234 黑松,2021Q1,79.62121932669268
1234 黑松,2021Q2,59.345109518945904
1234 黑松,2021Q3,44.6902720385591
1234 黑松,2021Q4,80.42522445294841
1234 黑松,2022Q1,55.13944548605758
1234 黑松,2022Q2,50.401246156824854
1234 黑松,2022Q3,39.72606363286008
1234 黑松,2022Q4,34.6081454392465
1234 黑松,2023Q1,67.56958958813212
1234 黑松,2023Q2,67.64519871445762
1234 黑松,2023Q3,38.95387360097443
1234 黑松,2023Q4,73.75871515237988
1234 黑松,2024Q1,66.3414092944025
1234 黑松,2024Q2,65.12285900973654
1234 黑松,2024Q3,71.02717519866407
1234 黑松,2024Q4,36.79895968355521
1234 黑松,2025Q1,25.48150471311974
1234 黑松,2025Q2,60.83251538601002
1234 黑松,2025Q3,24.83511843716219
1234 黑松,2025Q4,53.90910644548976
1235 興泰,2020Q1,54.026208184947
1235 興泰,2020Q2,45.474008741544104
1235 興泰,2020Q3,44.466323656183995
1235 興泰,2020Q4,62.058196766911934
1235 興泰,2021Q1,79.37316308534035
1235 興泰,2021Q2,50.64275318385227
1235 興泰,2021Q3,54.59130440693713
1235 興泰,2021Q4,60.428318560658546
1235 興泰,2022Q1,54.63952058211616
1235 興泰,2022Q2,59.69882244846209
1235 興泰,2022Q3,85.12200450675151
1235 興泰,2022Q4,51.04480797535216
1235 興泰,2023Q1,56.963624775442355
1235 興泰,2023Q2,52.06572285802083
1235 興泰,2023Q3,76.06575313450963
1235 興泰,2023Q4,36.17423013405135
1235 興泰,2024Q1,47.924130830328046
1235 興泰,2024Q2,86.96139003687058
1235 興泰,2024Q3,89.73678221620689
1235 興泰,2024Q4,9.86202493637708
1235 興泰,2025Q1,58.59754260487534
1235 興泰,2025Q2,39.72369118772974
1235 興泰,2025Q3,55.98576912483797
1235 興泰,2025Q4,34.286524138496624
1236 宏亞,2020Q1,30.706180591511632
1236 宏亞,2020Q2,57.719851273203396
1236 宏亞,2020Q3,47.76990833641517
1236 宏亞,2020Q4,63.44073558737554
1236 宏亞,2021Q1,53.004681542854385
1236 宏亞,2021Q2,50.31026213261899
1236 宏亞,2021Q3,44.18260027373246
1236 宏亞,2021Q4,68.1138702025733
1236 宏亞,2022Q1,48.43234293056835
1236 宏亞,2022Q2,58.379948892436495
1236 宏亞,2022Q3,5.785169908464307
1236 宏亞,2022Q4,68.7441403880783
1236 宏亞,2023Q1,56.76082230898669
1236 宏亞,2023Q2,55.49425903053542
1236 宏亞,2023Q3,23.81172452375528
1236 宏亞,2023Q4,41.49775241750556
1236 宏亞,2024Q1,45.4236106786624
1236 宏亞,2024Q2,63.449145474143954
1236 宏亞,2024Q3,61.503530687983464
1236 宏亞,2024Q4,37.871868765272595
1236 宏亞,2025Q1,44.586983232652926
1236 宏亞,2025Q2,46.089743640267265
1236 宏亞,2025Q3,91.22777873202907
1236 宏亞,2025Q4,51.18699988058491
1240 茂生農經,2020Q1,41.8902674521856
1240 茂生農經,2020Q2,55.85052723162062
1240 茂生農經,2020Q3,62.02822846572105
1240 茂生農經,2020Q4,43.03658466092447
1256 鮮活果汁-KY,2020Q1,40.962777973090155
1256 鮮活果汁-KY,2020Q2,50.760718781709244
1256 鮮活果汁-KY,2020Q3,63.7184168710525
1256 鮮活果汁-KY,2020Q4,38.590201580171296
1256 鮮活果汁-KY,2021Q1,69.34183188977738
1256 鮮活果汁-KY,2021Q2,47.618231525872076
1256 鮮活果汁-KY,2021Q3,18.97593656920781
1256 鮮活果汁-KY,2021Q4,43.08486260773458
1256 鮮活果汁-KY,2022Q1,36.299354823647974
1256 鮮活果汁-KY,2022Q2,44.94328705902145
1256 鮮活果汁-KY,2022Q3,39.228946595137124
1256 鮮活果汁-KY,2022Q4,57.90186562626467
1256 鮮活果汁-KY,2023Q1,52.57877862740349
1256 鮮活果汁-KY,2023Q2,42.49960586677572
1256 鮮活果汁-KY,2023Q3,45.34500752622312
1256 鮮活果汁-KY,2023Q4,32.37468652890373
1256 鮮活果汁-KY,2024Q1,46.88368823496516
1256 鮮活果汁-KY,2024Q2,44.22817950418484
1256 鮮活果汁-KY,2024Q3,84.29360318472693
1256 鮮活果汁-KY,2024Q4,36.40276883331478
1256 鮮活果汁-KY,2025Q1,34.13563805014312
1256 鮮活果汁-KY,2025Q2,57.47676876549688
1256 鮮活果汁-KY,2025Q3,61.30715600337313
1256 鮮活果汁-KY,2025Q4,65.7693303752464
1259 安心,2020Q1,39.15541177854686
1259 安心,2020Q2,60.85497522969621
1259 安心,2020Q3,39.372584839106025
1259 安心,2020Q4,61.03547659802621
1264 德麥,2020Q1,41.78925524031637
1264 德麥,2020Q2,60.038653095735675
1264 德麥,2020Q3,53.122799801191256
1264 德麥,2020Q4,42.19896685446364
1268 漢來美食,2020Q1,32.29901279892898
1268 漢來美食,2020Q2,61.022275638886214
1268 漢來美食,2020Q3,40.81703322371621
1268 漢來美食,2020Q4,45.86014690949534
1301 台塑,2020Q1,38.624436647915545
1301 台塑,2020Q2,56.79618661516421
1301 台塑,2020Q3,42.508458358009676
1301 台塑,2020Q4,80.03884533036329
1301 台塑,2021Q1,54.65934947541662
1301 台塑,2021Q2,49.773640380443055
1301 台塑,2021Q3,81.38431552329389
1301 台塑,2021Q4,49.6593215006979
1301 台塑,2022Q1,51.13138044459403
1301 台塑,2022Q2,57.29754962003919
1301 台塑,2022Q3,49.648714274572455
1301 台塑,2022Q4,49.0293464264532
1301 台塑,2023Q1,57.79971582470667
1301 台塑,2023Q2,29.68946318943696
1301 台塑,2023Q3,27.327277435391284
1301 台塑,2023Q4,44.028955820125475
1301 台塑,2024Q1,46.04431542250866
1301 台塑,2024Q2,22.68399408483712
1301 台塑,2024Q3,80.80164507825842
1301 台塑,2024Q4,23.29253785022244
1301 台塑,2025Q1,40.89478494394286
1301 台塑,2025Q2,45.98049881648057
1301 台塑,2025Q3,51.678499526986144
1301 台塑,2025Q4,40.74471734154809
1303 南亞,2020Q1,37.57043098225561
1303 南亞,2020Q2,51.7730662071403
1303 南亞,2020Q3,42.848319272320815
1303 南亞,2020Q4,70.53765382765688
1303 南亞,2021Q1,68.98813763095332
1303 南亞,2021Q2,46.99435073307941
1303 南亞,2021Q3,59.77065303144716
1303 南亞,2021Q4,55.661257659208374
1303 南亞,2022Q1,63.978010143571375
1303 南亞,2022Q2,43.9949957617619
1303 南亞,2022Q3,51.12895786723046
1303 南亞,2022Q4,42.35537758395903
1303 南亞,2023Q1,61.18873177005848
1303 南亞,2023Q2,29.001647275597193
1303 南亞,2023Q3,35.361240518604745
1303 南亞,2023Q4,48.535466664677955
1303 南亞,2024Q1,45.639730355531896
1303 南亞,2024Q2,33.92265775528425
1303 南亞,2024Q3,77.23186334304798
1303 南亞,2024Q4,11.772169692824566
1303 南亞,2025Q1,34.823841481758635
1303 南亞,2025Q2,38.877643425363466
1303 南亞,2025Q3,51.251897962318
1303 南亞,2025Q4,56.58536548072909
1304 台聚,2020Q1,43.996040670137795
1304 台聚,2020Q2,53.49712868532433
1304 台聚,2020Q3,43.94198959173396
1304 台聚,2020Q4,80.0898104503314
1304 台聚,2021Q1,66.36537260340609
1304 台聚,2021Q2,57.29375184108113
1304 台聚,2021Q3,53.590524669419395
1304 台聚,2021Q4,53.980658611825994
1304 台聚,2022Q1,55.75106994721474
1304 台聚,2022Q2,42.54498409647673
1304 台聚,2022Q3,33.60440152671065
1304 台聚,2022Q4,60.15919858712383
1304 台聚,2023Q1,64.75332629025212
1304 台聚,2023Q2,43.62832947337462
1304 台聚,2023Q3,31.503049688174915
1304 台聚,2023Q4,44.84623459852687
1304 台聚,2024Q1,28.462452558621916
1304 台聚,2024Q2,44.973243554097735
1304 台聚,2024Q3,71.47264501890528
1304 台聚,2024Q4,26.224783790758188
1304 台聚,2025Q1,33.781289918010856
1304 台聚,2025Q2,40.02362108043586
1304 台聚,2025Q3,42.87492517453379
1304 台聚,2025Q4,48.35347828314669
1305 華夏,2020Q1,37.9115921859446
1305 華夏,2020Q2,51.2032264957314
1305 華夏,2020Q3,40.94723602564958
1305 華夏,2020Q4,73.24981844685414
1305 華夏,2021Q1,78.68382651850807
1305 華夏,2021Q2,58.99955154351784
1305 華夏,2021Q3,94.58936338037549
1305 華夏,2021Q4,60.74228029045429
1305 華夏,2022Q1,50.49296832295439
1305 華夏,2022Q2,42.57288435540777
1305 華夏,2022Q3,34.33523729581009
1305 華夏,2022Q4,59.81695864471158
1305 華夏,2023Q1,45.61894905897026
1305 華夏,2023Q2,38.56495902297059
1305 華夏,2023Q3,43.49504511189763
1305 華夏,2023Q4,37.47216995446907
1305 華夏,2024Q1,27.539097765553706
1305 華夏,2024Q2,40.648095871647214
1305 華夏,2024Q3,77.5993431764971
1305 華夏,2024Q4,26.689380547434478
1305 華夏,2025Q1,34.18984851461785
1305 華夏,2025Q2,34.97874864740951
1305 華夏,2025Q3,46.469767211755126
1305 華夏,2025Q4,44.10578415327723
1307 三芳,2020Q1,33.92636016879871
1307 三芳,2020Q2,40.80819349753725
1307 三芳,2020Q3,38.24212499020761
1307 三芳,2020Q4,57.72428761703499
1307 三芳,2021Q1,55.59319086113782
1307 三芳,2021Q2,63.45457568436057
1307 三芳,2021Q3,70.32384402504482
1307 三芳,2021Q4,59.392641925651304
1307 三芳,2022Q1,46.450736398922395
1307 三芳,2022Q2,47.31799201335299
1307 三芳,2022Q3,50.561368371207585
1307 三芳,2022Q4,33.202825410799704
1307 三芳,2023Q1,47.86347895427841
